λ,μ,p,n,snr,true_p,tau,MSE
1.0,50.0,200.0,200.0,3.6666666666666665,100.0,0.0,155.17365317789248
1.0,50.0,200.0,200.0,5.0,100.0,0.0,155.1736531775896
1.0,50.0,216.0,200.0,1.0,100.0,0.0,12.68961768971837
1.0,50.0,216.0,200.0,2.333333333333333,100.0,0.0,12.76233513300502
1.0,50.0,216.0,200.0,3.6666666666666665,100.0,0.0,12.835170477562876
1.0,50.0,216.0,200.0,5.0,100.0,0.0,12.90806142324294
1.0,50.0,234.0,200.0,1.0,100.0,0.0,6.1076501475130325
1.0,50.0,234.0,200.0,2.333333333333333,100.0,0.0,6.299988984014642
1.0,50.0,234.0,200.0,3.6666666666666665,100.0,0.0,6.490397551455806
1.0,50.0,234.0,200.0,5.0,100.0,0.0,6.679895822300463
1.0,50.0,254.0,200.0,1.0,100.0,0.0,4.858151554944989
1.0,50.0,254.0,200.0,2.333333333333333,100.0,0.0,5.1224753231739815
1.0,50.0,254.0,200.0,3.6666666666666665,100.0,0.0,5.385846795689115
1.0,50.0,254.0,200.0,5.0,100.0,0.0,5.648769174570142
1.0,50.0,275.0,200.0,1.0,100.0,0.0,3.777531787359247
1.0,50.0,275.0,200.0,2.333333333333333,100.0,0.0,4.1473534112243735
1.0,50.0,275.0,200.0,3.6666666666666665,100.0,0.0,4.516200696029338
1.0,50.0,275.0,200.0,5.0,100.0,0.0,4.884588491766968
1.0,50.0,297.0,200.0,1.0,100.0,0.0,3.4569747478674957
1.0,50.0,297.0,200.0,2.333333333333333,100.0,0.0,3.880062025791373
1.0,50.0,297.0,200.0,3.6666666666666665,100.0,0.0,4.303990914749236
1.0,50.0,297.0,200.0,5.0,100.0,0.0,4.728316699495125
1.0,50.0,322.0,200.0,1.0,100.0,0.0,3.140724414915682
1.0,50.0,322.0,200.0,2.333333333333333,100.0,0.0,3.632575034858208
1.0,50.0,322.0,200.0,3.6666666666666665,100.0,0.0,4.126571585525299
1.0,50.0,322.0,200.0,5.0,100.0,0.0,4.62158013678594
1.0,50.0,348.0,200.0,1.0,100.0,0.0,2.894942516425921
1.0,50.0,348.0,200.0,2.333333333333333,100.0,0.0,3.482575274014773
1.0,50.0,348.0,200.0,3.6666666666666665,100.0,0.0,4.071177058517291
1.0,50.0,348.0,200.0,5.0,100.0,0.0,4.6602358269292194
1.0,50.0,377.0,200.0,1.0,100.0,0.0,2.676938304047113
1.0,50.0,377.0,200.0,2.333333333333333,100.0,0.0,3.3504090536937934
1.0,50.0,377.0,200.0,3.6666666666666665,100.0,0.0,4.02382485945545
1.0,50.0,377.0,200.0,5.0,100.0,0.0,4.697214754201618
1.0,50.0,408.0,200.0,1.0,100.0,0.0,2.56860750947664
1.0,50.0,408.0,200.0,2.333333333333333,100.0,0.0,3.279677253294138
1.0,50.0,408.0,200.0,3.6666666666666665,100.0,0.0,3.992818219995324
1.0,50.0,408.0,200.0,5.0,100.0,0.0,4.706935955780284
1.0,50.0,442.0,200.0,1.0,100.0,0.0,2.443781379299333
1.0,50.0,442.0,200.0,2.333333333333333,100.0,0.0,3.182350487038357
1.0,50.0,442.0,200.0,3.6666666666666665,100.0,0.0,3.923871586089185
1.0,50.0,442.0,200.0,5.0,100.0,0.0,4.666784816267806
1.0,50.0,479.0,200.0,1.0,100.0,0.0,2.3265505685680945
1.0,50.0,479.0,200.0,2.333333333333333,100.0,0.0,3.1166979104713324
1.0,50.0,479.0,200.0,3.6666666666666665,100.0,0.0,3.910430962729016
1.0,50.0,479.0,200.0,5.0,100.0,0.0,4.705855002009502
1.0,50.0,518.0,200.0,1.0,100.0,0.0,2.2312582812349966
1.0,50.0,518.0,200.0,2.333333333333333,100.0,0.0,3.037191873782333
1.0,50.0,518.0,200.0,3.6666666666666665,100.0,0.0,3.848055601926737
1.0,50.0,518.0,200.0,5.0,100.0,0.0,4.661244335297756
1.0,50.0,561.0,200.0,1.0,100.0,0.0,2.21774020046703
1.0,50.0,561.0,200.0,2.333333333333333,100.0,0.0,3.071220992389234
1.0,50.0,561.0,200.0,3.6666666666666665,100.0,0.0,3.928066356943829
1.0,50.0,561.0,200.0,5.0,100.0,0.0,4.786498422067128
1.0,50.0,608.0,200.0,1.0,100.0,0.0,2.1748519628972294
1.0,50.0,608.0,200.0,2.333333333333333,100.0,0.0,3.0786116175111364
1.0,50.0,608.0,200.0,3.6666666666666665,100.0,0.0,3.986298187990104
1.0,50.0,608.0,200.0,5.0,100.0,0.0,4.895836654777184
1.0,50.0,658.0,200.0,1.0,100.0,0.0,2.118046108919663
1.0,50.0,658.0,200.0,2.333333333333333,100.0,0.0,3.0464925128788627
1.0,50.0,658.0,200.0,3.6666666666666665,100.0,0.0,3.978343576742524
1.0,50.0,658.0,200.0,5.0,100.0,0.0,4.9118002459525085
1.0,50.0,712.0,200.0,1.0,100.0,0.0,2.094132244860865
1.0,50.0,712.0,200.0,2.333333333333333,100.0,0.0,3.05553235468694
1.0,50.0,712.0,200.0,3.6666666666666665,100.0,0.0,4.019932374369963
1.0,50.0,712.0,200.0,5.0,100.0,0.0,4.985747123112562
1.0,50.0,771.0,200.0,1.0,100.0,0.0,2.077460764462317
1.0,50.0,771.0,200.0,2.333333333333333,100.0,0.0,3.069065398945061
1.0,50.0,771.0,200.0,3.6666666666666665,100.0,0.0,4.062315466265726
1.0,50.0,771.0,200.0,5.0,100.0,0.0,5.056341504119654
1.0,50.0,835.0,200.0,1.0,100.0,0.0,2.067394339288524
1.0,50.0,835.0,200.0,2.333333333333333,100.0,0.0,3.085067879543497
1.0,50.0,835.0,200.0,3.6666666666666665,100.0,0.0,4.1044846078579225
1.0,50.0,835.0,200.0,5.0,100.0,0.0,5.124723407141678
1.0,50.0,904.0,200.0,1.0,100.0,0.0,2.0573018271679024
1.0,50.0,904.0,200.0,2.333333333333333,100.0,0.0,3.1010441901731687
1.0,50.0,904.0,200.0,3.6666666666666665,100.0,0.0,4.146232230207112
1.0,50.0,904.0,200.0,5.0,100.0,0.0,5.192102037827658
1.0,50.0,979.0,200.0,1.0,100.0,0.0,2.037942657397715
1.0,50.0,979.0,200.0,2.333333333333333,100.0,0.0,3.0989594754650907
1.0,50.0,979.0,200.0,3.6666666666666665,100.0,0.0,4.16247585540982
1.0,50.0,979.0,200.0,5.0,100.0,0.0,5.227171005048528
1.0,50.0,1059.0,200.0,1.0,100.0,0.0,2.019847838866045
1.0,50.0,1059.0,200.0,2.333333333333333,100.0,0.0,3.0920510919697506
1.0,50.0,1059.0,200.0,3.6666666666666665,100.0,0.0,4.16732322042927
1.0,50.0,1059.0,200.0,5.0,100.0,0.0,5.244042601424051
1.0,50.0,1147.0,200.0,1.0,100.0,0.0,2.0049384010778715
1.0,50.0,1147.0,200.0,2.333333333333333,100.0,0.0,3.0925979248636404
1.0,50.0,1147.0,200.0,3.6666666666666665,100.0,0.0,4.183114921227922
1.0,50.0,1147.0,200.0,5.0,100.0,0.0,5.274979474581079
1.0,50.0,1242.0,200.0,1.0,100.0,0.0,2.0009767042724342
1.0,50.0,1242.0,200.0,2.333333333333333,100.0,0.0,3.106638773702953
1.0,50.0,1242.0,200.0,3.6666666666666665,100.0,0.0,4.215423347541152
1.0,50.0,1242.0,200.0,5.0,100.0,0.0,5.325680464867268
1.0,50.0,1344.0,200.0,1.0,100.0,0.0,1.9901682997715144
1.0,50.0,1344.0,200.0,2.333333333333333,100.0,0.0,3.103350390286501
1.0,50.0,1344.0,200.0,3.6666666666666665,100.0,0.0,4.219992331159866
1.0,50.0,1344.0,200.0,5.0,100.0,0.0,5.338265904674608
1.0,50.0,1455.0,200.0,1.0,100.0,0.0,1.9851614379904772
1.0,50.0,1455.0,200.0,2.333333333333333,100.0,0.0,3.116151300076173
1.0,50.0,1455.0,200.0,3.6666666666666665,100.0,0.0,4.250522560150377
1.0,50.0,1455.0,200.0,5.0,100.0,0.0,5.386488455471771
1.0,50.0,1576.0,200.0,1.0,100.0,0.0,1.981794517143815
1.0,50.0,1576.0,200.0,2.333333333333333,100.0,0.0,3.1226767833361024
1.0,50.0,1576.0,200.0,3.6666666666666665,100.0,0.0,4.266985513584703
1.0,50.0,1576.0,200.0,5.0,100.0,0.0,5.41291013181101
1.0,50.0,1706.0,200.0,1.0,100.0,0.0,1.979752178037617
1.0,50.0,1706.0,200.0,2.333333333333333,100.0,0.0,3.13314217269174
1.0,50.0,1706.0,200.0,3.6666666666666665,100.0,0.0,4.289491828863928
1.0,50.0,1706.0,200.0,5.0,100.0,0.0,5.447237233360493
1.0,50.0,1847.0,200.0,1.0,100.0,0.0,1.9703441479314043
1.0,50.0,1847.0,200.0,2.333333333333333,100.0,0.0,3.1325856904200107
1.0,50.0,1847.0,200.0,3.6666666666666665,100.0,0.0,4.297923481939568
1.0,50.0,1847.0,200.0,5.0,100.0,0.0,5.464721435160175
1.0,50.0,2000.0,200.0,1.0,100.0,0.0,1.9612440839364724
1.0,50.0,2000.0,200.0,2.333333333333333,100.0,0.0,3.131589488660878
1.0,50.0,2000.0,200.0,3.6666666666666665,100.0,0.0,4.305596351077727
1.0,50.0,2000.0,200.0,5.0,100.0,0.0,5.481329922244131
1.0,100.0,20.0,200.0,1.0,100.0,0.0,2.107364499469129
1.0,100.0,20.0,200.0,2.333333333333333,100.0,0.0,3.447819305861086
1.0,100.0,20.0,200.0,3.6666666666666665,100.0,0.0,4.783839461003114
1.0,100.0,20.0,200.0,5.0,100.0,0.0,6.117768276641125
1.0,100.0,21.0,200.0,1.0,100.0,0.0,2.1089055538228623
1.0,100.0,21.0,200.0,2.333333333333333,100.0,0.0,3.432516363169201
1.0,100.0,21.0,200.0,3.6666666666666665,100.0,0.0,4.750086375135424
1.0,100.0,21.0,200.0,5.0,100.0,0.0,6.064807604303446
1.0,100.0,23.0,200.0,1.0,100.0,0.0,2.077415407018317
1.0,100.0,23.0,200.0,2.333333333333333,100.0,0.0,3.365085408337868
1.0,100.0,23.0,200.0,3.6666666666666665,100.0,0.0,4.648376824853795
1.0,100.0,23.0,200.0,5.0,100.0,0.0,5.929603342270454
1.0,100.0,25.0,200.0,1.0,100.0,0.0,2.0855764381628674
1.0,100.0,25.0,200.0,2.333333333333333,100.0,0.0,3.3605498102101743
1.0,100.0,25.0,200.0,3.6666666666666665,100.0,0.0,4.628906671796743
1.0,100.0,25.0,200.0,5.0,100.0,0.0,5.894143249752102
1.0,100.0,27.0,200.0,1.0,100.0,0.0,2.0411301924340117
1.0,100.0,27.0,200.0,2.333333333333333,100.0,0.0,3.2650976830442557
1.0,100.0,27.0,200.0,3.6666666666666665,100.0,0.0,4.484258645822581
1.0,100.0,27.0,200.0,5.0,100.0,0.0,5.70115289562496
1.0,100.0,29.0,200.0,1.0,100.0,0.0,2.064468318878489
1.0,100.0,29.0,200.0,2.333333333333333,100.0,0.0,3.2870076295387167
1.0,100.0,29.0,200.0,3.6666666666666665,100.0,0.0,4.502002243984872
1.0,100.0,29.0,200.0,5.0,100.0,0.0,5.713438851194596
1.0,100.0,31.0,200.0,1.0,100.0,0.0,2.04062077127835
1.0,100.0,31.0,200.0,2.333333333333333,100.0,0.0,3.2131598718802405
1.0,100.0,31.0,200.0,3.6666666666666665,100.0,0.0,4.378533245196209
1.0,100.0,31.0,200.0,5.0,100.0,0.0,5.540527329430911
1.0,100.0,34.0,200.0,1.0,100.0,0.0,2.0773691149556224
1.0,100.0,34.0,200.0,2.333333333333333,100.0,0.0,3.216227276854661
1.0,100.0,34.0,200.0,3.6666666666666665,100.0,0.0,4.347453077718078
1.0,100.0,34.0,200.0,5.0,100.0,0.0,5.475079529445964
1.0,100.0,36.0,200.0,1.0,100.0,0.0,2.027552060634463
1.0,100.0,36.0,200.0,2.333333333333333,100.0,0.0,3.105868328878104
1.0,100.0,36.0,200.0,3.6666666666666665,100.0,0.0,4.177790419244651
1.0,100.0,36.0,200.0,5.0,100.0,0.0,5.24669707591948
1.0,100.0,39.0,200.0,1.0,100.0,0.0,2.1011688207496837
1.0,100.0,39.0,200.0,2.333333333333333,100.0,0.0,3.194332776912711
1.0,100.0,39.0,200.0,3.6666666666666665,100.0,0.0,4.276149311054501
1.0,100.0,39.0,200.0,5.0,100.0,0.0,5.352614508506151
1.0,100.0,43.0,200.0,1.0,100.0,0.0,2.046491530173141
1.0,100.0,43.0,200.0,2.333333333333333,100.0,0.0,3.0581749067065584
1.0,100.0,43.0,200.0,3.6666666666666665,100.0,0.0,4.061635097742077
1.0,100.0,43.0,200.0,5.0,100.0,0.0,5.061217312424695
1.0,100.0,46.0,200.0,1.0,100.0,0.0,2.037416655143648
1.0,100.0,46.0,200.0,2.333333333333333,100.0,0.0,3.0231523479389164
1.0,100.0,46.0,200.0,3.6666666666666665,100.0,0.0,4.000942183585158
1.0,100.0,46.0,200.0,5.0,100.0,0.0,4.974984828299677
1.0,100.0,50.0,200.0,1.0,100.0,0.0,2.2919825027980987
1.0,100.0,50.0,200.0,2.333333333333333,100.0,0.0,3.410349140415284
1.0,100.0,50.0,200.0,3.6666666666666665,100.0,0.0,4.5011490040418165
1.0,100.0,50.0,200.0,5.0,100.0,0.0,5.5789486382938325
1.0,100.0,54.0,200.0,1.0,100.0,0.0,2.295329688777644
1.0,100.0,54.0,200.0,2.333333333333333,100.0,0.0,3.3366245506671026
1.0,100.0,54.0,200.0,3.6666666666666665,100.0,0.0,4.348070571369974
1.0,100.0,54.0,200.0,5.0,100.0,0.0,5.345440161435006
1.0,100.0,58.0,200.0,1.0,100.0,0.0,2.2199163797877794
1.0,100.0,58.0,200.0,2.333333333333333,100.0,0.0,3.175892965479968
1.0,100.0,58.0,200.0,3.6666666666666665,100.0,0.0,4.103749631612987
1.0,100.0,58.0,200.0,5.0,100.0,0.0,5.018345210163336
1.0,100.0,63.0,200.0,1.0,100.0,0.0,2.274398961015438
1.0,100.0,63.0,200.0,2.333333333333333,100.0,0.0,3.1535702065461098
1.0,100.0,63.0,200.0,3.6666666666666665,100.0,0.0,4.002897767560651
1.0,100.0,63.0,200.0,5.0,100.0,0.0,4.838151329774254
1.0,100.0,68.0,200.0,1.0,100.0,0.0,2.1547632705819995
1.0,100.0,68.0,200.0,2.333333333333333,100.0,0.0,2.8438160315648884
1.0,100.0,68.0,200.0,3.6666666666666665,100.0,0.0,3.513375153093609
1.0,100.0,68.0,200.0,5.0,100.0,0.0,4.173741258989296
1.0,100.0,73.0,200.0,1.0,100.0,0.0,2.283336649996417
1.0,100.0,73.0,200.0,2.333333333333333,100.0,0.0,2.9901601135080265
1.0,100.0,73.0,200.0,3.6666666666666665,100.0,0.0,3.665113201839562
1.0,100.0,73.0,200.0,5.0,100.0,0.0,4.325036523259183
1.0,100.0,79.0,200.0,1.0,100.0,0.0,2.4000437449822543
1.0,100.0,79.0,200.0,2.333333333333333,100.0,0.0,3.053531499248468
1.0,100.0,79.0,200.0,3.6666666666666665,100.0,0.0,3.675213978957693
1.0,100.0,79.0,200.0,5.0,100.0,0.0,4.281897392591914
1.0,100.0,85.0,200.0,1.0,100.0,0.0,2.187291960541895
1.0,100.0,85.0,200.0,2.333333333333333,100.0,0.0,2.6052203225385924
1.0,100.0,85.0,200.0,3.6666666666666665,100.0,0.0,3.007567143646469
1.0,100.0,85.0,200.0,5.0,100.0,0.0,3.4025658577313087
1.0,100.0,92.0,200.0,1.0,100.0,0.0,2.256393318450004
1.0,100.0,92.0,200.0,2.333333333333333,100.0,0.0,2.4902611435852187
1.0,100.0,92.0,200.0,3.6666666666666665,100.0,0.0,2.712988856835634
1.0,100.0,92.0,200.0,5.0,100.0,0.0,2.9304629988916333
1.0,100.0,100.0,200.0,1.0,100.0,0.0,2.0773282562859627
1.0,100.0,100.0,200.0,2.333333333333333,100.0,0.0,2.0773282562859623
1.0,100.0,100.0,200.0,3.6666666666666665,100.0,0.0,2.0773282562859627
1.0,100.0,100.0,200.0,5.0,100.0,0.0,2.0773282562859627
1.0,100.0,108.0,200.0,1.0,100.0,0.0,2.202475408539992
1.0,100.0,108.0,200.0,2.333333333333333,100.0,0.0,2.202475408540001
1.0,100.0,108.0,200.0,3.6666666666666665,100.0,0.0,2.202475408540007
1.0,100.0,108.0,200.0,5.0,100.0,0.0,2.202475408540012
1.0,100.0,116.0,200.0,1.0,100.0,0.0,2.300323103034195
1.0,100.0,116.0,200.0,2.333333333333333,100.0,0.0,2.300323103034205
1.0,100.0,116.0,200.0,3.6666666666666665,100.0,0.0,2.300323103034212
1.0,100.0,116.0,200.0,5.0,100.0,0.0,2.3003231030342164
1.0,100.0,126.0,200.0,1.0,100.0,0.0,3.081663764050097
1.0,100.0,126.0,200.0,2.333333333333333,100.0,0.0,3.081663764050102
1.0,100.0,126.0,200.0,3.6666666666666665,100.0,0.0,3.081663764050109
1.0,100.0,126.0,200.0,5.0,100.0,0.0,3.081663764050114
1.0,100.0,136.0,200.0,1.0,100.0,0.0,4.04690059621106
1.0,100.0,136.0,200.0,2.333333333333333,100.0,0.0,4.046900596211069
1.0,100.0,136.0,200.0,3.6666666666666665,100.0,0.0,4.046900596211074
1.0,100.0,136.0,200.0,5.0,100.0,0.0,4.046900596211074
1.0,100.0,147.0,200.0,1.0,100.0,0.0,4.788236517189433
1.0,100.0,147.0,200.0,2.333333333333333,100.0,0.0,4.7882365171894286
1.0,100.0,147.0,200.0,3.6666666666666665,100.0,0.0,4.788236517189422
1.0,100.0,147.0,200.0,5.0,100.0,0.0,4.788236517189414
1.0,100.0,158.0,200.0,1.0,100.0,0.0,5.729812285998218
1.0,100.0,158.0,200.0,2.333333333333333,100.0,0.0,5.729812285998366
1.0,100.0,158.0,200.0,3.6666666666666665,100.0,0.0,5.729812285998477
1.0,100.0,158.0,200.0,5.0,100.0,0.0,5.7298122859985705
1.0,100.0,171.0,200.0,1.0,100.0,0.0,6.394034986204126
1.0,100.0,171.0,200.0,2.333333333333333,100.0,0.0,6.394034986204163
1.0,100.0,171.0,200.0,3.6666666666666665,100.0,0.0,6.3940349862041925
1.0,100.0,171.0,200.0,5.0,100.0,0.0,6.394034986204216
1.0,100.0,185.0,200.0,1.0,100.0,0.0,16.7266286906742
1.0,100.0,185.0,200.0,2.333333333333333,100.0,0.0,16.726628690674637
1.0,100.0,185.0,200.0,3.6666666666666665,100.0,0.0,16.726628690674954
1.0,100.0,185.0,200.0,5.0,100.0,0.0,16.726628690675227
1.0,100.0,200.0,200.0,1.0,100.0,0.0,168.12740256797875
1.0,100.0,200.0,200.0,2.333333333333333,100.0,0.0,168.12740256674363
1.0,100.0,200.0,200.0,3.6666666666666665,100.0,0.0,168.12740256583663
1.0,100.0,200.0,200.0,5.0,100.0,0.0,168.12740256508442
1.0,100.0,216.0,200.0,1.0,100.0,0.0,12.74125326832448
1.0,100.0,216.0,200.0,2.333333333333333,100.0,0.0,12.814350619446408
1.0,100.0,216.0,200.0,3.6666666666666665,100.0,0.0,12.887419212661737
1.0,100.0,216.0,200.0,5.0,100.0,0.0,12.96047424392083
1.0,100.0,234.0,200.0,1.0,100.0,0.0,6.115751451074077
1.0,100.0,234.0,200.0,2.333333333333333,100.0,0.0,6.308269226102543
1.0,100.0,234.0,200.0,3.6666666666666665,100.0,0.0,6.49884302163078
1.0,100.0,234.0,200.0,5.0,100.0,0.0,6.688500054849044
1.0,100.0,254.0,200.0,1.0,100.0,0.0,4.873213157703073
1.0,100.0,254.0,200.0,2.333333333333333,100.0,0.0,5.137870387983927
1.0,100.0,254.0,200.0,3.6666666666666665,100.0,0.0,5.401564537716431
1.0,100.0,254.0,200.0,5.0,100.0,0.0,5.664804507789068
1.0,100.0,275.0,200.0,1.0,100.0,0.0,3.781189717290082
1.0,100.0,275.0,200.0,2.333333333333333,100.0,0.0,4.151113560136457
1.0,100.0,275.0,200.0,3.6666666666666665,100.0,0.0,4.520053826937403
1.0,100.0,275.0,200.0,5.0,100.0,0.0,4.888530248596286
1.0,100.0,297.0,200.0,1.0,100.0,0.0,3.4570483680144
1.0,100.0,297.0,200.0,2.333333333333333,100.0,0.0,3.880226962574149
1.0,100.0,297.0,200.0,3.6666666666666665,100.0,0.0,4.304225988759643
1.0,100.0,297.0,200.0,5.0,100.0,0.0,4.728611922724927
1.0,100.0,322.0,200.0,1.0,100.0,0.0,3.141983944224027
1.0,100.0,322.0,200.0,2.333333333333333,100.0,0.0,3.6339834600771166
1.0,100.0,322.0,200.0,3.6666666666666665,100.0,0.0,4.128125091838203
1.0,100.0,322.0,200.0,5.0,100.0,0.0,4.62327692516151
1.0,100.0,348.0,200.0,1.0,100.0,0.0,2.897317178666744
1.0,100.0,348.0,200.0,2.333333333333333,100.0,0.0,3.485031468099337
1.0,100.0,348.0,200.0,3.6666666666666665,100.0,0.0,4.073729643668563
1.0,100.0,348.0,200.0,5.0,100.0,0.0,4.66289181061594
1.0,100.0,377.0,200.0,1.0,100.0,0.0,2.6779995768457865
1.0,100.0,377.0,200.0,2.333333333333333,100.0,0.0,3.3513416778501783
1.0,100.0,377.0,200.0,3.6666666666666665,100.0,0.0,4.024659929916169
1.0,100.0,377.0,200.0,5.0,100.0,0.0,4.697966935048805
1.0,100.0,408.0,200.0,1.0,100.0,0.0,2.56985663054756
1.0,100.0,408.0,200.0,2.333333333333333,100.0,0.0,3.2813547009261987
1.0,100.0,408.0,200.0,3.6666666666666665,100.0,0.0,3.994838687972301
1.0,100.0,408.0,200.0,5.0,100.0,0.0,4.709259214499021
1.0,100.0,442.0,200.0,1.0,100.0,0.0,2.4443555052459045
1.0,100.0,442.0,200.0,2.333333333333333,100.0,0.0,3.183141769310374
1.0,100.0,442.0,200.0,3.6666666666666665,100.0,0.0,3.92481877969542
1.0,100.0,442.0,200.0,5.0,100.0,0.0,4.667859038650783
1.0,100.0,479.0,200.0,1.0,100.0,0.0,2.326884838860793
1.0,100.0,479.0,200.0,2.333333333333333,100.0,0.0,3.1172485571320268
1.0,100.0,479.0,200.0,3.6666666666666665,100.0,0.0,3.911165606204782
1.0,100.0,479.0,200.0,5.0,100.0,0.0,4.706758372410017
1.0,100.0,518.0,200.0,1.0,100.0,0.0,2.231362949225604
1.0,100.0,518.0,200.0,2.333333333333333,100.0,0.0,3.0373787252191358
1.0,100.0,518.0,200.0,3.6666666666666665,100.0,0.0,3.848293856054914
1.0,100.0,518.0,200.0,5.0,100.0,0.0,4.661519476205028
1.0,100.0,561.0,200.0,1.0,100.0,0.0,2.217912874450622
1.0,100.0,561.0,200.0,2.333333333333333,100.0,0.0,3.0715021884585174
1.0,100.0,561.0,200.0,3.6666666666666665,100.0,0.0,3.928385025151636
1.0,100.0,561.0,200.0,5.0,100.0,0.0,4.786821055931666
1.0,100.0,608.0,200.0,1.0,100.0,0.0,2.174941336110233
1.0,100.0,608.0,200.0,2.333333333333333,100.0,0.0,3.078750183689425
1.0,100.0,608.0,200.0,3.6666666666666665,100.0,0.0,3.986473362857424
1.0,100.0,608.0,200.0,5.0,100.0,0.0,4.896042503708132
1.0,100.0,658.0,200.0,1.0,100.0,0.0,2.118182901165528
1.0,100.0,658.0,200.0,2.333333333333333,100.0,0.0,3.0466660344501366
1.0,100.0,658.0,200.0,3.6666666666666665,100.0,0.0,3.978544930089003
1.0,100.0,658.0,200.0,5.0,100.0,0.0,4.912025235073838
1.0,100.0,712.0,200.0,1.0,100.0,0.0,2.094363772905916
1.0,100.0,712.0,200.0,2.333333333333333,100.0,0.0,3.055851456256156
1.0,100.0,712.0,200.0,3.6666666666666665,100.0,0.0,4.020326930800407
1.0,100.0,712.0,200.0,5.0,100.0,0.0,4.986211419357635
1.0,100.0,771.0,200.0,1.0,100.0,0.0,2.0776060886012
1.0,100.0,771.0,200.0,2.333333333333333,100.0,0.0,3.0692882213738377
1.0,100.0,771.0,200.0,3.6666666666666665,100.0,0.0,4.062605892492815
1.0,100.0,771.0,200.0,5.0,100.0,0.0,5.056694867996578
1.0,100.0,835.0,200.0,1.0,100.0,0.0,2.067429359955993
1.0,100.0,835.0,200.0,2.333333333333333,100.0,0.0,3.085084173783578
1.0,100.0,835.0,200.0,3.6666666666666665,100.0,0.0,4.10448165533156
1.0,100.0,835.0,200.0,5.0,100.0,0.0,5.124700962461907
1.0,100.0,904.0,200.0,1.0,100.0,0.0,2.0573648507628
1.0,100.0,904.0,200.0,2.333333333333333,100.0,0.0,3.1011119672863057
1.0,100.0,904.0,200.0,3.6666666666666665,100.0,0.0,4.146303733885906
1.0,100.0,904.0,200.0,5.0,100.0,0.0,5.192176783771028
1.0,100.0,979.0,200.0,1.0,100.0,0.0,2.037968082029948
1.0,100.0,979.0,200.0,2.333333333333333,100.0,0.0,3.0989829960679143
1.0,100.0,979.0,200.0,3.6666666666666665,100.0,0.0,4.162502674819949
1.0,100.0,979.0,200.0,5.0,100.0,0.0,5.227203576874469
1.0,100.0,1059.0,200.0,1.0,100.0,0.0,2.019885948099113
1.0,100.0,1059.0,200.0,2.333333333333333,100.0,0.0,3.092066833437916
1.0,100.0,1059.0,200.0,3.6666666666666665,100.0,0.0,4.167320194796997
1.0,100.0,1059.0,200.0,5.0,100.0,0.0,5.244022506730593
1.0,100.0,1147.0,200.0,1.0,100.0,0.0,2.0049542111266323
1.0,100.0,1147.0,200.0,2.333333333333333,100.0,0.0,3.0926115108928083
1.0,100.0,1147.0,200.0,3.6666666666666665,100.0,0.0,4.183127029582414
1.0,100.0,1147.0,200.0,5.0,100.0,0.0,5.274990457230086
1.0,100.0,1242.0,200.0,1.0,100.0,0.0,2.0010544958741567
1.0,100.0,1242.0,200.0,2.333333333333333,100.0,0.0,3.1067671384861666
1.0,100.0,1242.0,200.0,3.6666666666666665,100.0,0.0,4.215597935555754
1.0,100.0,1242.0,200.0,5.0,100.0,0.0,5.325899224718006
1.0,100.0,1344.0,200.0,1.0,100.0,0.0,1.990271296920872
1.0,100.0,1344.0,200.0,2.333333333333333,100.0,0.0,3.103523422209629
1.0,100.0,1344.0,200.0,3.6666666666666665,100.0,0.0,4.220228646877753
1.0,100.0,1344.0,200.0,5.0,100.0,0.0,5.33856232048952
1.0,100.0,1455.0,200.0,1.0,100.0,0.0,1.9853449862561767
1.0,100.0,1455.0,200.0,2.333333333333333,100.0,0.0,3.1164378826896924
1.0,100.0,1455.0,200.0,3.6666666666666665,100.0,0.0,4.250894513822646
1.0,100.0,1455.0,200.0,5.0,100.0,0.0,5.386937450363071
1.0,100.0,1576.0,200.0,1.0,100.0,0.0,1.9821215337398963
1.0,100.0,1576.0,200.0,2.333333333333333,100.0,0.0,3.1231915848699017
1.0,100.0,1576.0,200.0,3.6666666666666665,100.0,0.0,4.26765620772446
1.0,100.0,1576.0,200.0,5.0,100.0,0.0,5.413721678435285
1.0,100.0,1706.0,200.0,1.0,100.0,0.0,1.9800338354466875
1.0,100.0,1706.0,200.0,2.333333333333333,100.0,0.0,3.1335892457513195
1.0,100.0,1706.0,200.0,3.6666666666666665,100.0,0.0,4.290079127507296
1.0,100.0,1706.0,200.0,5.0,100.0,0.0,5.447952878190884
1.0,100.0,1847.0,200.0,1.0,100.0,0.0,1.970659649870373
1.0,100.0,1847.0,200.0,2.333333333333333,100.0,0.0,3.1330419381060413
1.0,100.0,1847.0,200.0,3.6666666666666665,100.0,0.0,4.298493597867153
1.0,100.0,1847.0,200.0,5.0,100.0,0.0,5.465392744152437
1.0,100.0,2000.0,200.0,1.0,100.0,0.0,1.9614966397628817
1.0,100.0,2000.0,200.0,2.333333333333333,100.0,0.0,3.1319547758461272
1.0,100.0,2000.0,200.0,3.6666666666666665,100.0,0.0,4.306049224853117
1.0,100.0,2000.0,200.0,5.0,100.0,0.0,5.481858524575031
1.0,200.0,20.0,200.0,1.0,100.0,0.0,2.108887190971327
1.0,200.0,20.0,200.0,2.333333333333333,100.0,0.0,3.4506366654683864
1.0,200.0,20.0,200.0,3.6666666666666665,100.0,0.0,4.787832952654783
