λ,μ,p,n,snr,MSE,null_risk
1.0,29.285714285714285,27.0,200.0,5.0,1.210068149897898,8.98201196180493
1.0,29.285714285714285,29.0,200.0,5.0,1.2945365372497057,8.216147893778112
1.0,29.285714285714285,31.0,200.0,5.0,1.3102186518408931,7.948746625627015
1.0,29.285714285714285,34.0,200.0,5.0,1.3180697430864508,8.764615933032992
1.0,29.285714285714285,36.0,200.0,5.0,1.3138781072762193,9.28278621865588
1.0,29.285714285714285,39.0,200.0,5.0,1.3294170723676892,9.274748757159657
1.0,29.285714285714285,43.0,200.0,5.0,1.317931320112804,10.970022472497726
1.0,29.285714285714285,46.0,200.0,5.0,1.3551207327083925,8.237899749766825
1.0,29.285714285714285,50.0,200.0,5.0,1.3781064631288609,7.160489630165259
1.0,29.285714285714285,54.0,200.0,5.0,1.4129812701707036,6.666722566951346
1.0,29.285714285714285,58.0,200.0,5.0,1.4119286236661177,6.798570019415007
1.0,29.285714285714285,63.0,200.0,5.0,1.4508245524491876,6.37406218533287
1.0,29.285714285714285,68.0,200.0,5.0,1.5161956825783676,6.642388629342802
1.0,29.285714285714285,73.0,200.0,5.0,1.5732108184183184,6.915870092509249
1.0,29.285714285714285,79.0,200.0,5.0,1.5948823744027705,9.29469486452928
1.0,29.285714285714285,85.0,200.0,5.0,1.673173021475483,10.788129059459427
1.0,29.285714285714285,92.0,200.0,5.0,1.721923864983789,13.712602284276302
1.0,29.285714285714285,100.0,200.0,5.0,1.7268262030067758,12.798536434312153
1.0,29.285714285714285,108.0,200.0,5.0,1.8897094705985005,12.671609142097923
1.0,29.285714285714285,116.0,200.0,5.0,2.220144555991619,15.391335017382728
1.0,29.285714285714285,126.0,200.0,5.0,2.6022118891614174,13.640062617614836
1.0,29.285714285714285,136.0,200.0,5.0,3.294877888715875,12.482252559452519
1.0,29.285714285714285,147.0,200.0,5.0,3.494068696716753,12.471866389636027
1.0,29.285714285714285,158.0,200.0,5.0,4.091054331227494,13.015774454462186
1.0,29.285714285714285,171.0,200.0,5.0,6.718974338012923,10.82442340282618
1.0,29.285714285714285,185.0,200.0,5.0,12.165754350856682,12.139789539476856
1.0,29.285714285714285,200.0,200.0,5.0,522.4341869997485,9.013072125727462
1.0,29.285714285714285,216.0,200.0,5.0,9.39611813837324,6.66769765851883
1.0,29.285714285714285,234.0,200.0,5.0,6.323949978887311,6.210488652269427
1.0,29.285714285714285,254.0,200.0,5.0,5.525412635236875,6.401067328203708
1.0,29.285714285714285,275.0,200.0,5.0,5.071380002519847,6.92396656652958
1.0,29.285714285714285,297.0,200.0,5.0,4.7301081534802085,6.279642917243498
1.0,29.285714285714285,322.0,200.0,5.0,4.443250209806983,7.941413185383505
1.0,29.285714285714285,348.0,200.0,5.0,4.254929055682538,7.2952307807931325
1.0,29.285714285714285,377.0,200.0,5.0,4.184307394692602,10.991378526352188
1.0,29.285714285714285,408.0,200.0,5.0,4.103070966173896,11.122782593649985
1.0,29.285714285714285,442.0,200.0,5.0,4.24771006446685,10.956219253981992
1.0,29.285714285714285,479.0,200.0,5.0,4.465931428936924,11.328920506955212
1.0,29.285714285714285,518.0,200.0,5.0,4.613712249302742,10.45147763734982
1.0,29.285714285714285,561.0,200.0,5.0,4.672201954223563,11.212522865583294
1.0,29.285714285714285,608.0,200.0,5.0,4.89016945167041,11.507391159663825
1.0,29.285714285714285,658.0,200.0,5.0,4.913001987248994,13.450699306438802
1.0,29.285714285714285,712.0,200.0,5.0,4.9213320509411655,12.400429784596687
1.0,29.285714285714285,771.0,200.0,5.0,4.948220416894477,11.356397916973817
1.0,29.285714285714285,835.0,200.0,5.0,4.965164567774585,6.674016960532181
1.0,29.285714285714285,904.0,200.0,5.0,4.9945036187256155,6.997865506819247
1.0,29.285714285714285,979.0,200.0,5.0,5.203327120146627,7.90846520903352
1.0,29.285714285714285,1059.0,200.0,5.0,5.108790493420762,8.139550891226673
1.0,29.285714285714285,1147.0,200.0,5.0,5.068834180132396,6.778330311934855
1.0,29.285714285714285,1242.0,200.0,5.0,5.064453229536358,5.961380383623096
1.0,29.285714285714285,1344.0,200.0,5.0,5.123435274006235,6.587779230208227
1.0,29.285714285714285,1455.0,200.0,5.0,5.117532678394768,8.731861770714737
1.0,29.285714285714285,1576.0,200.0,5.0,4.899479321227054,8.017527704938248
1.0,29.285714285714285,1706.0,200.0,5.0,5.014398480316374,8.998549248712067
1.0,29.285714285714285,1847.0,200.0,5.0,5.001821637792908,9.086671032764379
1.0,29.285714285714285,2000.0,200.0,5.0,5.0800104047366235,6.499101419530191
1.0,43.42857142857143,20.0,200.0,1.0,1.0931800277589172,6.903148095848558
1.0,43.42857142857143,21.0,200.0,1.0,1.093252990056239,6.641783490037946
1.0,43.42857142857143,23.0,200.0,1.0,1.1119813210783904,4.931831136580981
1.0,43.42857142857143,25.0,200.0,1.0,1.2128403033813466,3.8803333685418147
1.0,43.42857142857143,27.0,200.0,1.0,1.2103267327533436,3.29390937941497
1.0,43.42857142857143,29.0,200.0,1.0,1.2949871608757757,2.9815145057856243
1.0,43.42857142857143,31.0,200.0,1.0,1.3107705017774194,2.8346831493383804
1.0,43.42857142857143,34.0,200.0,1.0,1.3188340214235226,3.1943063533928817
1.0,43.42857142857143,36.0,200.0,1.0,1.3144759128719925,3.4339770673104235
1.0,43.42857142857143,39.0,200.0,1.0,1.3303435597550404,3.4384669771523493
1.0,43.42857142857143,43.0,200.0,1.0,1.3188010540243504,4.184283347091108
1.0,43.42857142857143,46.0,200.0,1.0,1.3551051352217285,2.972736155447547
1.0,43.42857142857143,50.0,200.0,1.0,1.3778964899549933,2.499195815833884
1.0,43.42857142857143,54.0,200.0,1.0,1.412652415000829,2.2985614281852444
1.0,43.42857142857143,58.0,200.0,1.0,1.4114172445151951,2.3431690357175072
1.0,43.42857142857143,63.0,200.0,1.0,1.4501702990972374,2.1527332958116885
1.0,43.42857142857143,68.0,200.0,1.0,1.5155951125832452,2.2284017079147045
1.0,43.42857142857143,73.0,200.0,1.0,1.5725305185936176,2.3865977983502775
1.0,43.42857142857143,79.0,200.0,1.0,1.5942879393496605,3.4749166269242626
1.0,43.42857142857143,85.0,200.0,1.0,1.6732667472879907,4.140877587370693
1.0,43.42857142857143,92.0,200.0,1.0,1.7226300094182576,5.385432547725393
1.0,43.42857142857143,100.0,200.0,1.0,1.7277875452061564,5.010093703328078
1.0,43.42857142857143,108.0,200.0,1.0,1.8916285867715823,4.957718080326704
1.0,43.42857142857143,116.0,200.0,1.0,2.223820917332324,6.162844560465268
1.0,43.42857142857143,126.0,200.0,1.0,2.6028968852508667,5.398619645720273
1.0,43.42857142857143,136.0,200.0,1.0,3.297678766666373,4.873060186341803
1.0,43.42857142857143,147.0,200.0,1.0,3.4957665836640532,4.867745989099053
1.0,43.42857142857143,158.0,200.0,1.0,4.091236003794916,5.085104366018173
1.0,43.42857142857143,171.0,200.0,1.0,6.718790975438818,4.147800545535695
1.0,43.42857142857143,185.0,200.0,1.0,12.149715851692498,4.697537328694839
1.0,43.42857142857143,200.0,200.0,1.0,505.00854721019505,3.3133442748266853
1.0,43.42857142857143,216.0,200.0,1.0,9.082475998512214,2.2485485959217963
1.0,43.42857142857143,234.0,200.0,1.0,5.79508428552805,2.0358967324774992
1.0,43.42857142857143,254.0,200.0,1.0,4.538223853222766,2.1203581917260097
1.0,43.42857142857143,275.0,200.0,1.0,3.7811741045353062,2.3734432362414655
1.0,43.42857142857143,297.0,200.0,1.0,3.3776922360856507,2.1133189057305626
1.0,43.42857142857143,322.0,200.0,1.0,2.9291789050649335,2.864568170452792
1.0,43.42857142857143,348.0,200.0,1.0,2.588307740258371,2.5529229459547462
1.0,43.42857142857143,377.0,200.0,1.0,2.406964896260247,4.211276553567642
1.0,43.42857142857143,408.0,200.0,1.0,2.187655810412196,4.292230373362642
1.0,43.42857142857143,442.0,200.0,1.0,2.1296996333561933,4.21253466693001
1.0,43.42857142857143,479.0,200.0,1.0,2.099198185119498,4.393741029892135
1.0,43.42857142857143,518.0,200.0,1.0,2.0831918480809573,4.000604104132999
1.0,43.42857142857143,561.0,200.0,1.0,2.068548735809545,4.306174011879079
1.0,43.42857142857143,608.0,200.0,1.0,2.105635500285865,4.456334167817324
1.0,43.42857142857143,658.0,200.0,1.0,2.076744595649976,5.32565578343623
1.0,43.42857142857143,712.0,200.0,1.0,2.0493163696020913,4.872577963676416
1.0,43.42857142857143,771.0,200.0,1.0,2.0293268984769486,4.401379445751882
1.0,43.42857142857143,835.0,200.0,1.0,1.9704278993650954,2.338938816602011
1.0,43.42857142857143,904.0,200.0,1.0,1.9506321129920134,2.4651129240779803
1.0,43.42857142857143,979.0,200.0,1.0,2.0030829810865525,2.855786503752252
1.0,43.42857142857143,1059.0,200.0,1.0,1.9597714056170805,2.98997489859221
1.0,43.42857142857143,1147.0,200.0,1.0,1.9520384005646052,2.406525806581972
1.0,43.42857142857143,1242.0,200.0,1.0,1.9248994421267247,2.0449755567901655
1.0,43.42857142857143,1344.0,200.0,1.0,1.9369417427882445,2.3285767233504235
1.0,43.42857142857143,1455.0,200.0,1.0,1.9104340428581381,3.252052186098869
1.0,43.42857142857143,1576.0,200.0,1.0,1.8384106635791027,2.973977206237562
1.0,43.42857142857143,1706.0,200.0,1.0,1.8716986988832909,3.405464892935493
1.0,43.42857142857143,1847.0,200.0,1.0,1.8495274918530908,3.4859139847185814
1.0,43.42857142857143,2000.0,200.0,1.0,1.8555768078772565,2.3348444185418082
1.0,43.42857142857143,20.0,200.0,2.333333333333333,1.093180027758918,14.635489916434196
1.0,43.42857142857143,21.0,200.0,2.333333333333333,1.0932529900562393,14.0257646680826
1.0,43.42857142857143,23.0,200.0,2.333333333333333,1.1119813210783913,10.051252291655448
1.0,43.42857142857143,25.0,200.0,2.333333333333333,1.2128403033813466,7.605298210346547
1.0,43.42857142857143,27.0,200.0,2.333333333333333,1.2103267327533442,6.236860491927203
1.0,43.42857142857143,29.0,200.0,2.333333333333333,1.2949871608757764,5.50885261611542
1.0,43.42857142857143,31.0,200.0,2.333333333333333,1.3107705017774192,5.163274154338092
1.0,43.42857142857143,34.0,200.0,2.333333333333333,1.3188340214235212,5.99369064564027
1.0,43.42857142857143,36.0,200.0,2.333333333333333,1.3144759128719916,6.552720750786719
1.0,43.42857142857143,39.0,200.0,2.333333333333333,1.3303435597550395,6.569952498765195
1.0,43.42857142857143,43.0,200.0,2.333333333333333,1.318801054024351,8.324240486331012
1.0,43.42857142857143,46.0,200.0,2.333333333333333,1.3551051352217305,5.508361562782223
1.0,43.42857142857143,50.0,200.0,2.333333333333333,1.3778964899549933,4.43134465390291
1.0,43.42857142857143,54.0,200.0,2.333333333333333,1.4126524150008302,3.9759942578386775
1.0,43.42857142857143,58.0,200.0,2.333333333333333,1.411417244515195,4.082921870764588
1.0,43.42857142857143,63.0,200.0,2.333333333333333,1.4501702990972376,3.6507334189371234
1.0,43.42857142857143,68.0,200.0,2.333333333333333,1.5155951125832434,3.808634657066964
1.0,43.42857142857143,73.0,200.0,2.333333333333333,1.5725305185936194,4.1877723554143635
1.0,43.42857142857143,79.0,200.0,2.333333333333333,1.5942879393496587,6.69261483047225
1.0,43.42857142857143,85.0,200.0,2.333333333333333,1.673266747287994,8.236373632098967
1.0,43.42857142857143,92.0,200.0,2.333333333333333,1.72263000941826,11.104030586266632
1.0,43.42857142857143,100.0,200.0,2.333333333333333,1.727787545206158,10.237680930229212
1.0,43.42857142857143,108.0,200.0,2.333333333333333,1.8916285867715912,10.129308616130118
1.0,43.42857142857143,116.0,200.0,2.333333333333333,2.2238209173323247,12.919485828345275
1.0,43.42857142857143,126.0,200.0,2.333333333333333,2.6028968852508494,11.139043740506112
1.0,43.42857142857143,136.0,200.0,2.333333333333333,3.2976787666664094,9.919846602300698
1.0,43.42857142857143,147.0,200.0,2.333333333333333,3.495766583664091,9.925248232917175
1.0,43.42857142857143,158.0,200.0,2.333333333333333,4.091236003794921,10.460766372598606
1.0,43.42857142857143,171.0,200.0,2.333333333333333,6.718790975438814,8.297480779338454
1.0,43.42857142857143,185.0,200.0,2.333333333333333,12.14971585169251,9.588541790147273
1.0,43.42857142857143,200.0,200.0,2.333333333333333,505.00854720972177,6.3860789864071466
1.0,43.42857142857143,216.0,200.0,2.333333333333333,9.188150486420843,3.939891807218434
1.0,43.42857142857143,234.0,200.0,2.333333333333333,5.964220985189709,3.443484928443823
1.0,43.42857142857143,254.0,200.0,2.333333333333333,4.871651285154792,3.62782691680802
1.0,43.42857142857143,275.0,200.0,2.333333333333333,4.219917432087062,4.186378408115287
1.0,43.42857142857143,297.0,200.0,2.333333333333333,3.8301340610179166,3.5923740646096607
1.0,43.42857142857143,322.0,200.0,2.333333333333333,3.432185890424429,5.310636585167161
1.0,43.42857142857143,348.0,200.0,2.333333333333333,3.1457560738786405,4.607792331661152
1.0,43.42857142857143,377.0,200.0,2.333333333333333,3.0029805942554195,8.454779688635433
1.0,43.42857142857143,408.0,200.0,2.333333333333333,2.8270344049944924,8.62970188688755
1.0,43.42857142857143,442.0,200.0,2.333333333333333,2.8379675411697187,8.446061826806138
1.0,43.42857142857143,479.0,200.0,2.333333333333333,2.8891007004794145,8.873718813788765
1.0,43.42857142857143,518.0,200.0,2.333333333333333,2.9287577024778,7.9715019522745845
1.0,43.42857142857143,561.0,200.0,2.333333333333333,2.938032166429509,8.681090770876521
1.0,43.42857142857143,608.0,200.0,2.333333333333333,3.034520208899364,9.029247578502018
1.0,43.42857142857143,658.0,200.0,2.333333333333333,3.022419617389032,11.056998960023442
1.0,43.42857142857143,712.0,200.0,2.333333333333333,3.0072559424399246,10.013535774565613
1.0,43.42857142857143,771.0,200.0,2.333333333333333,3.0025442171557124,8.918755405051657
1.0,43.42857142857143,835.0,200.0,2.333333333333333,2.96551195736071,4.178416885037834
1.0,43.42857142857143,904.0,200.0,2.333333333333333,2.962712926349946,4.467850058919833
1.0,43.42857142857143,979.0,200.0,2.333333333333333,3.072901329975044,5.352969575986313
1.0,43.42857142857143,1059.0,200.0,2.333333333333333,3.0108307230993097,5.673277487796818
1.0,43.42857142857143,1147.0,200.0,2.333333333333333,2.9940046501173856,4.317674967919445
1.0,43.42857142857143,1242.0,200.0,2.333333333333333,2.9708831975037593,3.493074743635356
1.0,43.42857142857143,1344.0,200.0,2.333333333333333,3.0002618161538432,4.131848180752188
1.0,43.42857142857143,1455.0,200.0,2.333333333333333,2.9775225851021037,6.267238455918807
1.0,43.42857142857143,1576.0,200.0,2.333333333333333,2.853722330703883,5.636071324725354
1.0,43.42857142857143,1706.0,200.0,2.333333333333333,2.912294855605727,6.631197134046225
1.0,43.42857142857143,1847.0,200.0,2.333333333333333,2.8955440090260907,6.822216655177186
1.0,43.42857142857143,2000.0,200.0,2.333333333333333,2.9256474394708913,4.1613126400486955
1.0,43.42857142857143,20.0,200.0,3.6666666666666665,1.093180027758918,22.335930018756976
1.0,43.42857142857143,21.0,200.0,3.6666666666666665,1.0932529900562393,21.377865962373555
1.0,43.42857142857143,23.0,200.0,3.6666666666666665,1.1119813210783918,15.141468790927302
1.0,43.42857142857143,25.0,200.0,3.6666666666666665,1.2128403033813464,11.302370345626883
1.0,43.42857142857143,27.0,200.0,3.6666666666666665,1.210326732753345,9.15189887654659
1.0,43.42857142857143,29.0,200.0,3.6666666666666665,1.2949871608757764,8.008436930573417
1.0,43.42857142857143,31.0,200.0,3.6666666666666665,1.3107705017774187,7.463594294803573
1.0,43.42857142857143,34.0,200.0,3.6666666666666665,1.3188340214235206,8.76328967713076
1.0,43.42857142857143,36.0,200.0,3.6666666666666665,1.3144759128719916,9.641644105543488
1.0,43.42857142857143,39.0,200.0,3.6666666666666665,1.3303435597550393,9.672792992011525
1.0,43.42857142857143,43.0,200.0,3.6666666666666665,1.3188010540243513,12.437997010436577
1.0,43.42857142857143,46.0,200.0,3.6666666666666665,1.3551051352217311,8.019711384889577
1.0,43.42857142857143,50.0,200.0,3.6666666666666665,1.3778964899549935,6.3440738450335905
1.0,43.42857142857143,54.0,200.0,3.6666666666666665,1.4126524150008308,5.636233804952034
1.0,43.42857142857143,58.0,200.0,3.6666666666666665,1.4114172445151956,5.805976088588387
1.0,43.42857142857143,63.0,200.0,3.6666666666666665,1.4501702990972376,5.134150827866969
1.0,43.42857142857143,68.0,200.0,3.6666666666666665,1.515595112583243,5.371038664692509
1.0,43.42857142857143,73.0,200.0,3.6666666666666665,1.5725305185936205,5.9728601392771585
1.0,43.42857142857143,79.0,200.0,3.6666666666666665,1.5942879393496574,9.888212023184963
1.0,43.42857142857143,85.0,200.0,3.6666666666666665,1.6732667472879974,12.308002728438904
1.0,43.42857142857143,92.0,200.0,3.6666666666666665,1.7226300094182623,16.792445319597196
1.0,43.42857142857143,100.0,200.0,3.6666666666666665,1.7277875452061595,15.436727414328065
1.0,43.42857142857143,108.0,200.0,3.6666666666666665,1.8916285867715978,15.274765882791563
1.0,43.42857142857143,116.0,200.0,3.6666666666666665,2.2238209173323273,19.646203699338542
1.0,43.42857142857143,126.0,200.0,3.6666666666666665,2.6028968852508365,16.850022781505512
1.0,43.42857142857143,136.0,200.0,3.6666666666666665,3.297678766666437,14.938424676242567
1.0,43.42857142857143,147.0,200.0,3.6666666666666665,3.4957665836641216,14.957639265251673
1.0,43.42857142857143,158.0,200.0,3.6666666666666665,4.091236003794921,15.816249317714421
1.0,43.42857142857143,171.0,200.0,3.6666666666666665,6.718790975438811,12.431115186150851
1.0,43.42857142857143,185.0,200.0,3.6666666666666665,12.14971585169252,14.46495175785084
1.0,43.42857142857143,200.0,200.0,3.6666666666666665,505.00854720937144,9.448972569317007
1.0,43.42857142857143,216.0,200.0,3.6666666666666665,9.293211551352805,5.628063683037996
1.0,43.42857142857143,234.0,200.0,3.6666666666666665,6.140860164223615,4.8478636524914265
1.0,43.42857142857143,254.0,200.0,3.6666666666666665,5.199566210650189,5.12987055046297
1.0,43.42857142857143,275.0,200.0,3.6666666666666665,4.6483756299389185,5.9883244899601005
1.0,43.42857142857143,297.0,200.0,3.6666666666666665,4.280462433040848,5.062693625026346
1.0,43.42857142857143,322.0,200.0,3.6666666666666665,3.93735227437767,7.741940496128458
1.0,43.42857142857143,348.0,200.0,3.6666666666666665,3.700953507264395,6.65212984105432
1.0,43.42857142857143,377.0,200.0,3.6666666666666665,3.5945285516629837,12.68383558390804
1.0,43.42857142857143,408.0,200.0,3.6666666666666665,3.4653193845728074,12.95029562126425
1.0,43.42857142857143,442.0,200.0,3.6666666666666665,3.543265282498518,12.663114252603036
1.0,43.42857142857143,479.0,200.0,3.6666666666666665,3.677385091993298,13.338064309677153
1.0,43.42857142857143,518.0,200.0,3.6666666666666665,3.7716342834848366,11.929395101188769
1.0,43.42857142857143,561.0,200.0,3.6666666666666665,3.8054574087021824,13.04240996327256
1.0,43.42857142857143,608.0,200.0,3.6666666666666665,3.962048783360937,13.588177723312798
1.0,43.42857142857143,658.0,200.0,3.6666666666666665,3.9671873311306673,16.774243047045335
1.0,43.42857142857143,712.0,200.0,3.6666666666666665,3.963994834930291,15.14278125193965
1.0,43.42857142857143,771.0,200.0,3.6666666666666665,3.9750348535408473,13.425233761356065
1.0,43.42857142857143,835.0,200.0,3.6666666666666665,3.964199796054947,6.0195280597672
1.0,43.42857142857143,904.0,200.0,3.6666666666666665,3.9777450471421534,6.471355073310503
1.0,43.42857142857143,979.0,200.0,3.6666666666666665,4.138976330341018,7.846318321847463
1.0,43.42857142857143,1059.0,200.0,3.6666666666666665,4.060276566768387,8.353998710623541
1.0,43.42857142857143,1147.0,200.0,3.6666666666666665,4.032283841838059,6.2272481527829635
1.0,43.42857142857143,1242.0,200.0,3.6666666666666665,4.017455808591948,4.9429065774565775
1.0,43.42857142857143,1344.0,200.0,3.6666666666666665,4.062106276461663,5.932857198827123
1.0,43.42857142857143,1455.0,200.0,3.6666666666666665,4.046828721390099,9.276789501927839
1.0,43.42857142857143,1576.0,200.0,3.6666666666666665,3.875038603443946,8.295605265386222
1.0,43.42857142857143,1706.0,200.0,3.6666666666666665,3.9566685572965636,9.852337295503398
1.0,43.42857142857143,1847.0,200.0,3.6666666666666665,3.947874218184431,10.154502252490605
1.0,43.42857142857143,2000.0,200.0,3.6666666666666665,4.001594682733034,5.988100289408531
1.0,43.42857142857143,20.0,200.0,5.0,1.0931800277589185,30.021325573067017
1.0,43.42857142857143,21.0,200.0,5.0,1.0932529900562393,28.714933005599402
1.0,43.42857142857143,23.0,200.0,5.0,1.1119813210783926,20.217912651283683
1.0,43.42857142857143,25.0,200.0,5.0,1.2128403033813462,14.986288544838528
1.0,43.42857142857143,27.0,200.0,5.0,1.2103267327533453,12.053773883209658
1.0,43.42857142857143,29.0,200.0,5.0,1.2949871608757764,10.494932817910081
1.0,43.42857142857143,31.0,200.0,5.0,1.3107705017774183,9.750582163466577
1.0,43.42857142857143,34.0,200.0,5.0,1.3188340214235197,11.518842261911507
1.0,43.42857142857143,36.0,200.0,5.0,1.314475912871991,12.71650447587166
1.0,43.42857142857143,39.0,200.0,5.0,1.3303435597550393,12.762124761337873
1.0,43.42857142857143,43.0,200.0,5.0,1.318801054024352,16.53939757273772
1.0,43.42857142857143,46.0,200.0,5.0,1.3551051352217323,10.519613071053904
1.0,43.42857142857143,50.0,200.0,5.0,1.3778964899549933,8.247644914700514
1.0,43.42857142857143,54.0,200.0,5.0,1.412652415000831,7.288365162953466
1.0,43.42857142857143,58.0,200.0,5.0,1.4114172445151953,7.521155396775915
1.0,43.42857142857143,63.0,200.0,5.0,1.4501702990972378,6.6106911669768245
1.0,43.42857142857143,68.0,200.0,5.0,1.515595112583242,6.925034712451922
1.0,43.42857142857143,73.0,200.0,5.0,1.5725305185936214,7.750361553346247
1.0,43.42857142857143,79.0,200.0,5.0,1.5942879393496558,13.073386588630356
1.0,43.42857142857143,85.0,200.0,5.0,1.6732667472879994,16.368376398096583
1.0,43.42857142857143,92.0,200.0,5.0,1.722630009418264,22.46662589222572
1.0,43.42857142857143,100.0,200.0,5.0,1.7277875452061608,20.62231435459075
1.0,43.42857142857143,108.0,200.0,5.0,1.8916285867716034,20.40789894738037
1.0,43.42857142857143,116.0,200.0,5.0,2.2238209173323287,26.35880997993227
1.0,43.42857142857143,126.0,200.0,5.0,2.602896885250824,22.547115814178415
1.0,43.42857142857143,136.0,200.0,5.0,3.297678766666458,19.943699963408573
1.0,43.42857142857143,147.0,200.0,5.0,3.4957665836641456,19.978188088219575
1.0,43.42857142857143,158.0,200.0,5.0,4.091236003794925,21.162216008672562
1.0,43.42857142857143,171.0,200.0,5.0,6.71879097543881,16.55718253301458
1.0,43.42857142857143,185.0,200.0,5.0,12.149715851692488,19.334479100608718
1.0,43.42857142857143,200.0,200.0,5.0,505.0085472090824,12.507225169206322
1.0,43.42857142857143,216.0,200.0,5.0,9.39798333182213,7.314739987100071
1.0,43.42857142857143,234.0,200.0,5.0,6.321037441431424,6.250728819997062
1.0,43.42857142857143,254.0,200.0,5.0,5.524881490349919,6.629355762412377
1.0,43.42857142857143,275.0,200.0,5.0,5.071983458092435,7.785088221086522
1.0,43.42857142857143,297.0,200.0,5.0,4.729794120700104,6.528893559991991
1.0,43.42857142857143,322.0,200.0,5.0,4.443537010243948,10.166281607037206
1.0,43.42857142857143,348.0,200.0,5.0,4.255089437430452,8.691500617384621
1.0,43.42857142857143,377.0,200.0,5.0,4.183969564948453,16.906078297804047
1.0,43.42857142857143,408.0,200.0,5.0,4.103088625679004,17.26292995493873
1.0,43.42857142857143,442.0,200.0,5.0,4.24716232146022,16.872397349932744
1.0,43.42857142857143,479.0,200.0,5.0,4.464906391635717,17.795037766681904
1.0,43.42857142857143,518.0,200.0,5.0,4.613242628646425,15.88115535718773
1.0,43.42857142857143,561.0,200.0,5.0,4.671912028854915,17.39731667211817
1.0,43.42857142857143,608.0,200.0,5.0,4.888937817808012,18.140513492451348
1.0,43.42857142857143,658.0,200.0,5.0,4.911527167018919,22.484838137039745
1.0,43.42857142857143,712.0,200.0,5.0,4.920167497947166,20.266503303821125
1.0,43.42857142857143,771.0,200.0,5.0,4.947182793442791,17.92657291136015
1.0,43.42857142857143,835.0,200.0,5.0,4.964587143575041,7.861409391948294
1.0,43.42857142857143,904.0,200.0,5.0,4.9941689765519826,8.4752222124195
1.0,43.42857142857143,979.0,200.0,5.0,5.203286003018016,10.337858835727557
1.0,43.42857142857143,1059.0,200.0,5.0,5.108961511477436,11.033502585529043
1.0,43.42857142857143,1147.0,200.0,5.0,5.068824252025909,8.136078122076274
1.0,43.42857142857143,1242.0,200.0,5.0,5.0643061184531675,6.393555511172084
1.0,43.42857142857143,1344.0,200.0,5.0,5.1232548516352425,7.732799271955778
1.0,43.42857142857143,1455.0,200.0,5.0,5.1171806540139935,12.28368302979045
1.0,43.42857142857143,1576.0,200.0,5.0,4.899186591288888,10.953931850445713
1.0,43.42857142857143,1706.0,200.0,5.0,5.002823713396188,13.071311875713288
1.0,43.42857142857143,1847.0,200.0,5.0,5.003181904650679,13.484893436176977
1.0,43.42857142857143,2000.0,200.0,5.0,5.080313280367707,7.815038577916724
1.0,57.57142857142857,20.0,200.0,1.0,1.0935671040101367,10.468362432076793
1.0,57.57142857142857,21.0,200.0,1.0,1.0936527293342506,10.019292578348946
1.0,57.57142857142857,23.0,200.0,1.0,1.1123882001142844,7.038071077916914
1.0,57.57142857142857,25.0,200.0,1.0,1.2133987216273545,5.192414664460343
1.0,57.57142857142857,27.0,200.0,1.0,1.2105909453529122,4.153994003142684
1.0,57.57142857142857,29.0,200.0,1.0,1.2952629354432346,3.6203680926389037
1.0,57.57142857142857,31.0,200.0,1.0,1.311097945615924,3.340392056480689
1.0,57.57142857142857,34.0,200.0,1.0,1.3192329646666614,3.965818958607848
1.0,57.57142857142857,36.0,200.0,1.0,1.3147900741245202,4.395002180425578
1.0,57.57142857142857,39.0,200.0,1.0,1.330839252727657,4.414454101869343
1.0,57.57142857142857,43.0,200.0,1.0,1.319258590845711,5.740558280817334
1.0,57.57142857142857,46.0,200.0,1.0,1.355123442709254,3.612407008818871
1.0,57.57142857142857,50.0,200.0,1.0,1.3778066761054502,2.8052051844337997
1.0,57.57142857142857,54.0,200.0,1.0,1.4124985396514211,2.4742660669708614
1.0,57.57142857142857,58.0,200.0,1.0,1.4111674479211325,2.5471543520035462
1.0,57.57142857142857,63.0,200.0,1.0,1.4498354547776713,2.2203107302691873
1.0,57.57142857142857,68.0,200.0,1.0,1.5152906295335344,2.3089378581381053
1.0,57.57142857142857,73.0,200.0,1.0,1.572179638607345,2.6219165590189792
1.0,57.57142857142857,79.0,200.0,1.0,1.5939936621362658,4.532127455034538
1.0,57.57142857142857,85.0,200.0,1.0,1.6733230361998044,5.700181750258043
1.0,57.57142857142857,92.0,200.0,1.0,1.7230212530544236,7.828722841849518
1.0,57.57142857142857,100.0,200.0,1.0,1.728338497129598,7.194335560849856
1.0,57.57142857142857,108.0,200.0,1.0,1.8926963158642738,7.1175949750418965
1.0,57.57142857142857,116.0,200.0,1.0,2.2258453243505403,9.222399250085827
1.0,57.57142857142857,126.0,200.0,1.0,2.603356124708577,7.884521320352377
1.0,57.57142857142857,136.0,200.0,1.0,3.299108372337329,6.956392700971876
1.0,57.57142857142857,147.0,200.0,1.0,3.4966126446159915,6.963576360938672
1.0,57.57142857142857,158.0,200.0,1.0,4.091329632956246,7.359203397916117
1.0,57.57142857142857,171.0,200.0,1.0,6.718687695381903,5.74959672476513
1.0,57.57142857142857,185.0,200.0,1.0,12.141789416526466,6.706573600901276
1.0,57.57142857142857,200.0,200.0,1.0,496.44780983227133,4.29122108929218
1.0,57.57142857142857,216.0,200.0,1.0,9.08320267332523,2.431371083903028
1.0,57.57142857142857,234.0,200.0,1.0,5.7939951601209945,2.0478100187520543
