λ,μ,p,true_p,n,snr,MSE
100.0,1.0,27.0,100.0,200.0,1.0,4.286906375761427
100.0,1.0,29.0,100.0,200.0,1.0,4.110283309226953
100.0,1.0,31.0,100.0,200.0,1.0,3.764629598576126
100.0,1.0,34.0,100.0,200.0,1.0,3.5254773723636186
100.0,1.0,36.0,100.0,200.0,1.0,3.5421210778778214
100.0,1.0,39.0,100.0,200.0,1.0,3.4018755390542217
100.0,1.0,43.0,100.0,200.0,1.0,3.2054200413308287
100.0,1.0,46.0,100.0,200.0,1.0,2.892029070601493
100.0,1.0,50.0,100.0,200.0,1.0,2.6326965474437856
100.0,1.0,54.0,100.0,200.0,1.0,2.5292038690360523
100.0,1.0,58.0,100.0,200.0,1.0,2.2509480497208965
100.0,1.0,63.0,100.0,200.0,1.0,2.1243118574880384
100.0,1.0,68.0,100.0,200.0,1.0,2.012071885260169
100.0,1.0,73.0,100.0,200.0,1.0,2.0090280973127106
100.0,1.0,79.0,100.0,200.0,1.0,2.04802292459408
100.0,1.0,85.0,100.0,200.0,1.0,2.0031979386315673
100.0,1.0,92.0,100.0,200.0,1.0,1.9298282786063907
100.0,1.0,100.0,100.0,200.0,1.0,1.7202016040555668
100.0,1.0,108.0,100.0,200.0,1.0,1.6768855762481734
100.0,1.0,116.0,100.0,200.0,1.0,1.8791599204073237
100.0,1.0,126.0,100.0,200.0,1.0,1.9651887061860067
100.0,1.0,136.0,100.0,200.0,1.0,2.1529841385709534
100.0,1.0,147.0,100.0,200.0,1.0,2.7818507027782404
100.0,1.0,158.0,100.0,200.0,1.0,4.196369768772371
100.0,1.0,171.0,100.0,200.0,1.0,4.675696524271009
100.0,1.0,185.0,100.0,200.0,1.0,21.961505094951093
100.0,1.0,200.0,100.0,200.0,1.0,1065.474891770078
100.0,1.0,216.0,100.0,200.0,1.0,18.96966660861983
100.0,1.0,234.0,100.0,200.0,1.0,11.12225587182388
100.0,1.0,254.0,100.0,200.0,1.0,5.326981527469551
100.0,1.0,275.0,100.0,200.0,1.0,3.9578302840001416
100.0,1.0,297.0,100.0,200.0,1.0,3.4773320936952774
100.0,1.0,322.0,100.0,200.0,1.0,2.967770745939924
100.0,1.0,348.0,100.0,200.0,1.0,2.7376335694106433
100.0,1.0,377.0,100.0,200.0,1.0,2.508118955125288
100.0,1.0,408.0,100.0,200.0,1.0,2.337487821606736
100.0,1.0,442.0,100.0,200.0,1.0,2.204002458372584
100.0,1.0,479.0,100.0,200.0,1.0,2.111338172128402
100.0,1.0,518.0,100.0,200.0,1.0,2.064959455433713
100.0,1.0,561.0,100.0,200.0,1.0,2.0119418456845164
100.0,1.0,608.0,100.0,200.0,1.0,1.993273498503742
100.0,1.0,658.0,100.0,200.0,1.0,1.9565219384716566
100.0,1.0,712.0,100.0,200.0,1.0,1.9442097014607236
100.0,1.0,771.0,100.0,200.0,1.0,1.9378519332265813
100.0,1.0,835.0,100.0,200.0,1.0,1.9228808885007573
100.0,1.0,904.0,100.0,200.0,1.0,1.9128014128973865
100.0,1.0,979.0,100.0,200.0,1.0,1.9278353285015637
100.0,1.0,1059.0,100.0,200.0,1.0,1.9276041001402806
100.0,1.0,1147.0,100.0,200.0,1.0,1.9207980690149142
100.0,1.0,1242.0,100.0,200.0,1.0,1.9267329568570815
100.0,1.0,1344.0,100.0,200.0,1.0,1.922329248275873
100.0,1.0,1455.0,100.0,200.0,1.0,1.9239386107241583
100.0,1.0,1576.0,100.0,200.0,1.0,1.9245922900899604
100.0,1.0,1706.0,100.0,200.0,1.0,2.0179081684940576
100.0,1.0,1847.0,100.0,200.0,1.0,2.0134451025698152
100.0,1.0,2000.0,100.0,200.0,1.0,1.9977966374299794
100.0,1.0,20.0,100.0,200.0,2.333333333333333,11.45548377826545
100.0,1.0,21.0,100.0,200.0,2.333333333333333,10.695260332976488
100.0,1.0,23.0,100.0,200.0,2.333333333333333,9.913358604783594
100.0,1.0,25.0,100.0,200.0,2.333333333333333,9.256377396686746
100.0,1.0,27.0,100.0,200.0,2.333333333333333,8.680442612163086
100.0,1.0,29.0,100.0,200.0,2.333333333333333,8.277946913369625
100.0,1.0,31.0,100.0,200.0,2.333333333333333,7.492993915367801
100.0,1.0,34.0,100.0,200.0,2.333333333333333,6.8357338361995525
100.0,1.0,36.0,100.0,200.0,2.333333333333333,6.7295538414905165
100.0,1.0,39.0,100.0,200.0,2.333333333333333,6.33345017594876
100.0,1.0,43.0,100.0,200.0,2.333333333333333,5.868346415153572
100.0,1.0,46.0,100.0,200.0,2.333333333333333,5.142997876841598
100.0,1.0,50.0,100.0,200.0,2.333333333333333,4.447812999693322
100.0,1.0,54.0,100.0,200.0,2.333333333333333,4.098523278536659
100.0,1.0,58.0,100.0,200.0,2.333333333333333,3.5241212913949655
100.0,1.0,63.0,100.0,200.0,2.333333333333333,3.1520684277231057
100.0,1.0,68.0,100.0,200.0,2.333333333333333,2.8707668945132623
100.0,1.0,73.0,100.0,200.0,2.333333333333333,2.810967062241486
100.0,1.0,79.0,100.0,200.0,2.333333333333333,2.7221486870033536
100.0,1.0,85.0,100.0,200.0,2.333333333333333,2.4601015706569744
100.0,1.0,92.0,100.0,200.0,2.333333333333333,2.1866609795984813
100.0,1.0,100.0,100.0,200.0,2.333333333333333,1.720201604055649
100.0,1.0,108.0,100.0,200.0,2.333333333333333,1.676885576248146
100.0,1.0,116.0,100.0,200.0,2.333333333333333,1.8791599204073834
100.0,1.0,126.0,100.0,200.0,2.333333333333333,1.9651887061861528
100.0,1.0,136.0,100.0,200.0,2.333333333333333,2.1529841385706425
100.0,1.0,147.0,100.0,200.0,2.333333333333333,2.781850702778586
100.0,1.0,158.0,100.0,200.0,2.333333333333333,4.196369768769795
100.0,1.0,171.0,100.0,200.0,2.333333333333333,4.675696524270782
100.0,1.0,185.0,100.0,200.0,2.333333333333333,21.961505094916646
100.0,1.0,200.0,100.0,200.0,2.333333333333333,1065.474891800863
100.0,1.0,216.0,100.0,200.0,2.333333333333333,19.072864734650032
100.0,1.0,234.0,100.0,200.0,2.333333333333333,11.268000750812405
100.0,1.0,254.0,100.0,200.0,2.333333333333333,5.538940666325467
100.0,1.0,275.0,100.0,200.0,2.333333333333333,4.225564725397994
100.0,1.0,297.0,100.0,200.0,2.333333333333333,3.7914828681999397
100.0,1.0,322.0,100.0,200.0,2.333333333333333,3.3267911924412794
100.0,1.0,348.0,100.0,200.0,2.333333333333333,3.1876657818436454
100.0,1.0,377.0,100.0,200.0,2.333333333333333,3.0121597880320707
100.0,1.0,408.0,100.0,200.0,2.333333333333333,2.8763337552898927
100.0,1.0,442.0,100.0,200.0,2.333333333333333,2.769375743824671
100.0,1.0,479.0,100.0,200.0,2.333333333333333,2.724955408876799
100.0,1.0,518.0,100.0,200.0,2.333333333333333,2.735779795379047
100.0,1.0,561.0,100.0,200.0,2.333333333333333,2.7198470142484474
100.0,1.0,608.0,100.0,200.0,2.333333333333333,2.755525348653593
100.0,1.0,658.0,100.0,200.0,2.333333333333333,2.7490695767394486
100.0,1.0,712.0,100.0,200.0,2.333333333333333,2.7854858771627966
100.0,1.0,771.0,100.0,200.0,2.333333333333333,2.8071571567755202
100.0,1.0,835.0,100.0,200.0,2.333333333333333,2.8241512881388995
100.0,1.0,904.0,100.0,200.0,2.333333333333333,2.8410652113677832
100.0,1.0,979.0,100.0,200.0,2.333333333333333,2.8924817171678026
100.0,1.0,1059.0,100.0,200.0,2.333333333333333,2.917961199148317
100.0,1.0,1147.0,100.0,200.0,2.333333333333333,2.940842541179417
100.0,1.0,1242.0,100.0,200.0,2.333333333333333,2.9733852009720567
100.0,1.0,1344.0,100.0,200.0,2.333333333333333,2.982435057081968
100.0,1.0,1455.0,100.0,200.0,2.333333333333333,3.00587212602098
100.0,1.0,1576.0,100.0,200.0,2.333333333333333,3.0256108811289826
100.0,1.0,1706.0,100.0,200.0,2.333333333333333,3.265433999884721
100.0,1.0,1847.0,100.0,200.0,2.333333333333333,3.2752089530426653
100.0,1.0,2000.0,100.0,200.0,2.333333333333333,3.2542617888329515
100.0,1.0,20.0,100.0,200.0,3.6666666666666665,17.474565699544385
100.0,1.0,21.0,100.0,200.0,3.6666666666666665,16.24568556325465
100.0,1.0,23.0,100.0,200.0,3.6666666666666665,14.983616686421845
100.0,1.0,25.0,100.0,200.0,3.6666666666666665,13.937197613936307
100.0,1.0,27.0,100.0,200.0,3.6666666666666665,13.116860769325221
100.0,1.0,29.0,100.0,200.0,3.6666666666666665,12.490644955472225
100.0,1.0,31.0,100.0,200.0,3.6666666666666665,11.270428046351526
100.0,1.0,34.0,100.0,200.0,3.6666666666666665,10.179562785873003
100.0,1.0,36.0,100.0,200.0,3.6666666666666665,9.933910242110882
100.0,1.0,39.0,100.0,200.0,3.6666666666666665,9.268460923184538
100.0,1.0,43.0,100.0,200.0,3.6666666666666665,8.534143888027852
100.0,1.0,46.0,100.0,200.0,3.6666666666666665,7.40029618748392
100.0,1.0,50.0,100.0,200.0,3.6666666666666665,6.270711297598209
100.0,1.0,54.0,100.0,200.0,3.6666666666666665,5.658300833075988
100.0,1.0,58.0,100.0,200.0,3.6666666666666665,4.801929322758469
100.0,1.0,63.0,100.0,200.0,3.6666666666666665,4.189639936168281
100.0,1.0,68.0,100.0,200.0,3.6666666666666665,3.734683310952305
100.0,1.0,73.0,100.0,200.0,3.6666666666666665,3.619319374686743
100.0,1.0,79.0,100.0,200.0,3.6666666666666665,3.391270573695805
100.0,1.0,85.0,100.0,200.0,3.6666666666666665,2.9091508230100804
100.0,1.0,92.0,100.0,200.0,3.6666666666666665,2.438713634867772
100.0,1.0,100.0,100.0,200.0,3.6666666666666665,1.7202016040557144
100.0,1.0,108.0,100.0,200.0,3.6666666666666665,1.676885576248125
100.0,1.0,116.0,100.0,200.0,3.6666666666666665,1.8791599204074132
100.0,1.0,126.0,100.0,200.0,3.6666666666666665,1.9651887061862559
100.0,1.0,136.0,100.0,200.0,3.6666666666666665,2.15298413857043
100.0,1.0,147.0,100.0,200.0,3.6666666666666665,2.781850702778824
100.0,1.0,158.0,100.0,200.0,3.6666666666666665,4.1963697687679336
100.0,1.0,171.0,100.0,200.0,3.6666666666666665,4.675696524270629
100.0,1.0,185.0,100.0,200.0,3.6666666666666665,21.961505094891194
100.0,1.0,200.0,100.0,200.0,3.6666666666666665,1065.4748918234727
100.0,1.0,216.0,100.0,200.0,3.6666666666666665,19.16867257560836
100.0,1.0,234.0,100.0,200.0,3.6666666666666665,11.415967642425496
100.0,1.0,254.0,100.0,200.0,3.6666666666666665,5.752130424946722
100.0,1.0,275.0,100.0,200.0,3.6666666666666665,4.491947712792669
100.0,1.0,297.0,100.0,200.0,3.6666666666666665,4.103289604142392
100.0,1.0,322.0,100.0,200.0,3.6666666666666665,3.685362138717815
100.0,1.0,348.0,100.0,200.0,3.6666666666666665,3.6361104244155955
100.0,1.0,377.0,100.0,200.0,3.6666666666666665,3.514870683401762
100.0,1.0,408.0,100.0,200.0,3.6666666666666665,3.4149687598971896
100.0,1.0,442.0,100.0,200.0,3.6666666666666665,3.335944016337635
100.0,1.0,479.0,100.0,200.0,3.6666666666666665,3.3409985660406876
100.0,1.0,518.0,100.0,200.0,3.6666666666666665,3.4089189548663135
100.0,1.0,561.0,100.0,200.0,3.6666666666666665,3.4313054851232505
100.0,1.0,608.0,100.0,200.0,3.6666666666666665,3.52139592996515
100.0,1.0,658.0,100.0,200.0,3.6666666666666665,3.5465166424625103
100.0,1.0,712.0,100.0,200.0,3.6666666666666665,3.6313850157208303
100.0,1.0,771.0,100.0,200.0,3.6666666666666665,3.6808407759026633
100.0,1.0,835.0,100.0,200.0,3.6666666666666665,3.7298130357880175
100.0,1.0,904.0,100.0,200.0,3.6666666666666665,3.7732081455677617
100.0,1.0,979.0,100.0,200.0,3.6666666666666665,3.860136899972386
100.0,1.0,1059.0,100.0,200.0,3.6666666666666665,3.910686155696193
100.0,1.0,1147.0,100.0,200.0,3.6666666666666665,3.96283103948746
100.0,1.0,1242.0,100.0,200.0,3.6666666666666665,4.0218425142169885
100.0,1.0,1344.0,100.0,200.0,3.6666666666666665,4.044717910560346
100.0,1.0,1455.0,100.0,200.0,3.6666666666666665,4.090294398376103
100.0,1.0,1576.0,100.0,200.0,3.6666666666666665,4.129743975009439
100.0,1.0,1706.0,100.0,200.0,3.6666666666666665,4.517599120127676
100.0,1.0,1847.0,100.0,200.0,3.6666666666666665,4.542028711015045
100.0,1.0,2000.0,100.0,200.0,3.6666666666666665,4.51561428344842
100.0,1.0,20.0,100.0,200.0,5.0,23.50682893464094
100.0,1.0,21.0,100.0,200.0,5.0,21.805805594956748
100.0,1.0,23.0,100.0,200.0,5.0,20.0600235639411
100.0,1.0,25.0,100.0,200.0,5.0,18.622487572006047
100.0,1.0,27.0,100.0,200.0,5.0,17.573501633942936
100.0,1.0,29.0,100.0,200.0,5.0,16.724580811743103
100.0,1.0,31.0,100.0,200.0,5.0,15.07100303669294
100.0,1.0,34.0,100.0,200.0,5.0,13.53922420171416
100.0,1.0,36.0,100.0,200.0,5.0,13.146247669565502
100.0,1.0,39.0,100.0,200.0,5.0,12.205092107494568
100.0,1.0,43.0,100.0,200.0,5.0,11.201295344006583
100.0,1.0,46.0,100.0,200.0,5.0,9.660579432420125
100.0,1.0,50.0,100.0,200.0,5.0,8.097279440168712
100.0,1.0,54.0,100.0,200.0,5.0,7.213578539239999
100.0,1.0,58.0,100.0,200.0,5.0,6.081923077017424
100.0,1.0,63.0,100.0,200.0,5.0,5.231840076461081
100.0,1.0,68.0,100.0,200.0,5.0,4.601062093538999
100.0,1.0,73.0,100.0,200.0,5.0,4.430696161044022
100.0,1.0,79.0,100.0,200.0,5.0,4.058032680019973
100.0,1.0,85.0,100.0,200.0,5.0,3.3544960243426023
100.0,1.0,92.0,100.0,200.0,5.0,2.688512065872826
100.0,1.0,100.0,100.0,200.0,5.0,1.7202016040557602
100.0,1.0,108.0,100.0,200.0,5.0,1.6768855762481123
100.0,1.0,116.0,100.0,200.0,5.0,1.8791599204074307
100.0,1.0,126.0,100.0,200.0,5.0,1.9651887061863555
100.0,1.0,136.0,100.0,200.0,5.0,2.15298413857024
100.0,1.0,147.0,100.0,200.0,5.0,2.78185070277902
100.0,1.0,158.0,100.0,200.0,5.0,4.196369768766333
100.0,1.0,171.0,100.0,200.0,5.0,4.6756965242705
100.0,1.0,185.0,100.0,200.0,5.0,21.961505094870365
100.0,1.0,200.0,100.0,200.0,5.0,1065.474891842221
100.0,1.0,216.0,100.0,200.0,5.0,19.260995228161796
100.0,1.0,234.0,100.0,200.0,5.0,11.564982414135281
100.0,1.0,254.0,100.0,200.0,5.0,5.965900532187223
100.0,1.0,275.0,100.0,200.0,5.0,4.757693367286587
100.0,1.0,297.0,100.0,200.0,5.0,4.413990913712365
100.0,1.0,322.0,100.0,200.0,5.0,4.043721104948064
100.0,1.0,348.0,100.0,200.0,5.0,4.083806384085875
100.0,1.0,377.0,100.0,200.0,5.0,4.01695439283232
100.0,1.0,408.0,100.0,200.0,5.0,3.9535042923512425
100.0,1.0,442.0,100.0,200.0,5.0,3.9030758334240847
100.0,1.0,479.0,100.0,200.0,5.0,3.9581857642829825
100.0,1.0,518.0,100.0,200.0,5.0,4.083151647675025
100.0,1.0,561.0,100.0,200.0,5.0,4.144439659694611
100.0,1.0,608.0,100.0,200.0,5.0,4.288973070599283
100.0,1.0,658.0,100.0,200.0,5.0,4.346274231743536
100.0,1.0,712.0,100.0,200.0,5.0,4.4794642997517355
100.0,1.0,771.0,100.0,200.0,5.0,4.5565892048921475
100.0,1.0,835.0,100.0,200.0,5.0,4.63754570154403
100.0,1.0,904.0,100.0,200.0,5.0,4.707180443416773
100.0,1.0,979.0,100.0,200.0,5.0,4.829211001579477
100.0,1.0,1059.0,100.0,200.0,5.0,4.904527771420599
100.0,1.0,1147.0,100.0,200.0,5.0,4.985736322102038
100.0,1.0,1242.0,100.0,200.0,5.0,5.071151080957666
100.0,1.0,1344.0,100.0,200.0,5.0,5.108027437675202
100.0,1.0,1455.0,100.0,200.0,5.0,5.175890344974944
100.0,1.0,1576.0,100.0,200.0,5.0,5.235345838914999
100.0,1.0,1706.0,100.0,200.0,5.0,5.771952085028641
100.0,1.0,1847.0,100.0,200.0,5.0,5.811232787051366
100.0,1.0,2000.0,100.0,200.0,5.0,5.779271602807479
200.0,1.0,20.0,100.0,200.0,1.0,5.487848577388261
200.0,1.0,21.0,100.0,200.0,1.0,5.188193963980969
200.0,1.0,23.0,100.0,200.0,1.0,4.876018115372207
200.0,1.0,25.0,100.0,200.0,1.0,4.606088764256403
200.0,1.0,27.0,100.0,200.0,1.0,4.299467207438665
200.0,1.0,29.0,100.0,200.0,1.0,4.124036998066452
200.0,1.0,31.0,100.0,200.0,1.0,3.774017708552883
200.0,1.0,34.0,100.0,200.0,1.0,3.5316241629134426
200.0,1.0,36.0,100.0,200.0,1.0,3.5495201096086375
200.0,1.0,39.0,100.0,200.0,1.0,3.4123289105709125
200.0,1.0,43.0,100.0,200.0,1.0,3.213995894991571
200.0,1.0,46.0,100.0,200.0,1.0,2.8988268129847055
200.0,1.0,50.0,100.0,200.0,1.0,2.6355866422452285
200.0,1.0,54.0,100.0,200.0,1.0,2.5328634442916442
200.0,1.0,58.0,100.0,200.0,1.0,2.2538759075495696
200.0,1.0,63.0,100.0,200.0,1.0,2.1263329762630523
200.0,1.0,68.0,100.0,200.0,1.0,2.0139102269453213
200.0,1.0,73.0,100.0,200.0,1.0,2.011088490029276
200.0,1.0,79.0,100.0,200.0,1.0,2.0489921387147207
200.0,1.0,85.0,100.0,200.0,1.0,2.004274309272252
200.0,1.0,92.0,100.0,200.0,1.0,1.9303043711260572
200.0,1.0,100.0,100.0,200.0,1.0,1.7201825078855777
200.0,1.0,108.0,100.0,200.0,1.0,1.676770790522653
200.0,1.0,116.0,100.0,200.0,1.0,1.879434293710404
200.0,1.0,126.0,100.0,200.0,1.0,1.9660080831496347
200.0,1.0,136.0,100.0,200.0,1.0,2.1550648333716045
200.0,1.0,147.0,100.0,200.0,1.0,2.7908417878624325
200.0,1.0,158.0,100.0,200.0,1.0,4.203758883097334
200.0,1.0,171.0,100.0,200.0,1.0,4.675191034629776
200.0,1.0,185.0,100.0,200.0,1.0,21.923647289133722
200.0,1.0,200.0,100.0,200.0,1.0,1061.615697623419
200.0,1.0,216.0,100.0,200.0,1.0,18.909226107597718
200.0,1.0,234.0,100.0,200.0,1.0,11.10947875281174
200.0,1.0,254.0,100.0,200.0,1.0,5.324472576102961
200.0,1.0,275.0,100.0,200.0,1.0,3.9560000404598052
200.0,1.0,297.0,100.0,200.0,1.0,3.4752728304035774
200.0,1.0,322.0,100.0,200.0,1.0,2.965673362954417
200.0,1.0,348.0,100.0,200.0,1.0,2.736170221326254
200.0,1.0,377.0,100.0,200.0,1.0,2.5062441780961424
200.0,1.0,408.0,100.0,200.0,1.0,2.3362196483211197
200.0,1.0,442.0,100.0,200.0,1.0,2.2026247253546556
200.0,1.0,479.0,100.0,200.0,1.0,2.1096277423725915
200.0,1.0,518.0,100.0,200.0,1.0,2.063313080474741
200.0,1.0,561.0,100.0,200.0,1.0,2.0104713058548813
200.0,1.0,608.0,100.0,200.0,1.0,1.9920669904221708
200.0,1.0,658.0,100.0,200.0,1.0,1.9559007597119085
200.0,1.0,712.0,100.0,200.0,1.0,1.9434337923386151
200.0,1.0,771.0,100.0,200.0,1.0,1.9366868663500194
200.0,1.0,835.0,100.0,200.0,1.0,1.921882335376252
200.0,1.0,904.0,100.0,200.0,1.0,1.9114470212351546
200.0,1.0,979.0,100.0,200.0,1.0,1.9260697412763998
200.0,1.0,1059.0,100.0,200.0,1.0,1.9259842721347356
200.0,1.0,1147.0,100.0,200.0,1.0,1.9189001972786424
200.0,1.0,1242.0,100.0,200.0,1.0,1.9243443231496724
200.0,1.0,1344.0,100.0,200.0,1.0,1.9200151938833856
200.0,1.0,1455.0,100.0,200.0,1.0,1.92171736388762
200.0,1.0,1576.0,100.0,200.0,1.0,2.025254014575066
200.0,1.0,1706.0,100.0,200.0,1.0,2.0099666652321817
200.0,1.0,1847.0,100.0,200.0,1.0,2.0125093342857783
200.0,1.0,2000.0,100.0,200.0,1.0,2.005550136529241
200.0,1.0,20.0,100.0,200.0,2.333333333333333,11.50814157551289
200.0,1.0,21.0,100.0,200.0,2.333333333333333,10.746621152454448
200.0,1.0,23.0,100.0,200.0,2.333333333333333,9.9584923515197
200.0,1.0,25.0,100.0,200.0,2.333333333333333,9.304462482402135
200.0,1.0,27.0,100.0,200.0,2.333333333333333,8.709910236111226
200.0,1.0,29.0,100.0,200.0,2.333333333333333,8.309984587070902
200.0,1.0,31.0,100.0,200.0,2.333333333333333,7.5148779133542645
200.0,1.0,34.0,100.0,200.0,2.333333333333333,6.850247206925505
200.0,1.0,36.0,100.0,200.0,2.333333333333333,6.745830783759875
200.0,1.0,39.0,100.0,200.0,2.333333333333333,6.356283379052879
200.0,1.0,43.0,100.0,200.0,2.333333333333333,5.8870677245339555
200.0,1.0,46.0,100.0,200.0,2.333333333333333,5.158106018072467
200.0,1.0,50.0,100.0,200.0,2.333333333333333,4.454465988603288
200.0,1.0,54.0,100.0,200.0,2.333333333333333,4.106014221804309
200.0,1.0,58.0,100.0,200.0,2.333333333333333,3.5302670214004412
200.0,1.0,63.0,100.0,200.0,2.333333333333333,3.1566944930529885
200.0,1.0,68.0,100.0,200.0,2.333333333333333,2.8750084120470434
200.0,1.0,73.0,100.0,200.0,2.333333333333333,2.8152863933278773
200.0,1.0,79.0,100.0,200.0,2.333333333333333,2.7237285573257406
200.0,1.0,85.0,100.0,200.0,2.333333333333333,2.4619830634036686
200.0,1.0,92.0,100.0,200.0,2.333333333333333,2.1874358389264317
200.0,1.0,100.0,100.0,200.0,2.333333333333333,1.720182507885476
200.0,1.0,108.0,100.0,200.0,2.333333333333333,1.6767707905224742
200.0,1.0,116.0,100.0,200.0,2.333333333333333,1.8794342937110764
200.0,1.0,126.0,100.0,200.0,2.333333333333333,1.9660080831487765
200.0,1.0,136.0,100.0,200.0,2.333333333333333,2.155064833374407
200.0,1.0,147.0,100.0,200.0,2.333333333333333,2.7908417878648577
200.0,1.0,158.0,100.0,200.0,2.333333333333333,4.203758883103874
200.0,1.0,171.0,100.0,200.0,2.333333333333333,4.675191034637958
200.0,1.0,185.0,100.0,200.0,2.333333333333333,21.92364728921085
200.0,1.0,200.0,100.0,200.0,2.333333333333333,1061.6156969615895
200.0,1.0,216.0,100.0,200.0,2.333333333333333,19.011910693018418
200.0,1.0,234.0,100.0,200.0,2.333333333333333,11.255189177553408
200.0,1.0,254.0,100.0,200.0,2.333333333333333,5.535111868206582
200.0,1.0,275.0,100.0,200.0,2.333333333333333,4.222165221598804
200.0,1.0,297.0,100.0,200.0,2.333333333333333,3.787736061048151
200.0,1.0,322.0,100.0,200.0,2.333333333333333,3.322819710475841
200.0,1.0,348.0,100.0,200.0,2.333333333333333,3.1850292877444657
200.0,1.0,377.0,100.0,200.0,2.333333333333333,3.008579794346153
200.0,1.0,408.0,100.0,200.0,2.333333333333333,2.873847926505142
200.0,1.0,442.0,100.0,200.0,2.333333333333333,2.7667643171645313
200.0,1.0,479.0,100.0,200.0,2.333333333333333,2.7215728190671147
200.0,1.0,518.0,100.0,200.0,2.333333333333333,2.732462866676681
200.0,1.0,561.0,100.0,200.0,2.333333333333333,2.71697052994278
200.0,1.0,608.0,100.0,200.0,2.333333333333333,2.7533236935913643
200.0,1.0,658.0,100.0,200.0,2.333333333333333,2.74816573227123
200.0,1.0,712.0,100.0,200.0,2.333333333333333,2.78410804457466
200.0,1.0,771.0,100.0,200.0,2.333333333333333,2.805231895518989
200.0,1.0,835.0,100.0,200.0,2.333333333333333,2.8225374857680965
200.0,1.0,904.0,100.0,200.0,2.333333333333333,2.838842891383217
200.0,1.0,979.0,100.0,200.0,2.333333333333333,2.8894204318229533
200.0,1.0,1059.0,100.0,200.0,2.333333333333333,2.9151893156655984
200.0,1.0,1147.0,100.0,200.0,2.333333333333333,2.937499574398346
200.0,1.0,1242.0,100.0,200.0,2.333333333333333,2.9690985329904263
200.0,1.0,1344.0,100.0,200.0,2.333333333333333,2.9783156302568488
200.0,1.0,1455.0,100.0,200.0,2.333333333333333,3.0018558254580405
200.0,1.0,1576.0,100.0,200.0,2.333333333333333,3.2703330781579285
200.0,1.0,1706.0,100.0,200.0,2.333333333333333,3.248032250694046
200.0,1.0,1847.0,100.0,200.0,2.333333333333333,3.2752425793469793
200.0,1.0,2000.0,100.0,200.0,2.333333333333333,3.27590315455246
200.0,1.0,20.0,100.0,200.0,3.6666666666666665,17.556010431683482
200.0,1.0,21.0,100.0,200.0,3.6666666666666665,16.325344998046162
200.0,1.0,23.0,100.0,200.0,3.6666666666666665,15.053849423764053
200.0,1.0,25.0,100.0,200.0,3.6666666666666665,14.01219087529097
200.0,1.0,27.0,100.0,200.0,3.6666666666666665,13.163237096067116
200.0,1.0,29.0,100.0,200.0,3.6666666666666665,12.540936740189238
200.0,1.0,31.0,100.0,200.0,3.6666666666666665,11.304789437655728
200.0,1.0,34.0,100.0,200.0,3.6666666666666665,10.202458555664908
200.0,1.0,36.0,100.0,200.0,3.6666666666666665,9.958979737836756
200.0,1.0,39.0,100.0,200.0,3.6666666666666665,9.303473031863257
200.0,1.0,43.0,100.0,200.0,3.6666666666666665,8.56288530683546
200.0,1.0,46.0,100.0,200.0,3.6666666666666665,7.423672806696998
200.0,1.0,50.0,100.0,200.0,3.6666666666666665,6.281125198173169
200.0,1.0,54.0,100.0,200.0,3.6666666666666665,5.669501428460067
200.0,1.0,58.0,100.0,200.0,3.6666666666666665,4.811232342080523
200.0,1.0,63.0,100.0,200.0,3.6666666666666665,4.196881502593141
200.0,1.0,68.0,100.0,200.0,3.6666666666666665,3.741310843732716
200.0,1.0,73.0,100.0,200.0,3.6666666666666665,3.6258191334366945
200.0,1.0,79.0,100.0,200.0,3.6666666666666665,3.3933861871421542
200.0,1.0,85.0,100.0,200.0,3.6666666666666665,2.9118003349992474
200.0,1.0,92.0,100.0,200.0,3.6666666666666665,2.439777289639185
200.0,1.0,100.0,100.0,200.0,3.6666666666666665,1.7201825078854196
200.0,1.0,108.0,100.0,200.0,3.6666666666666665,1.676770790522368
200.0,1.0,116.0,100.0,200.0,3.6666666666666665,1.879434293711582
200.0,1.0,126.0,100.0,200.0,3.6666666666666665,1.9660080831481421
200.0,1.0,136.0,100.0,200.0,3.6666666666666665,2.1550648333764504
200.0,1.0,147.0,100.0,200.0,3.6666666666666665,2.7908417878667153
200.0,1.0,158.0,100.0,200.0,3.6666666666666665,4.203758883108478
200.0,1.0,171.0,100.0,200.0,3.6666666666666665,4.675191034643688
200.0,1.0,185.0,100.0,200.0,3.6666666666666665,21.923647289266317
200.0,1.0,200.0,100.0,200.0,3.6666666666666665,1061.6156964756183
200.0,1.0,216.0,100.0,200.0,3.6666666666666665,19.107299418878828
200.0,1.0,234.0,100.0,200.0,3.6666666666666665,11.4032258002865
200.0,1.0,254.0,100.0,200.0,3.6666666666666665,5.747119295754311
200.0,1.0,275.0,100.0,200.0,3.6666666666666665,4.48708746749755
200.0,1.0,297.0,100.0,200.0,3.6666666666666665,4.097969523837185
200.0,1.0,322.0,100.0,200.0,3.6666666666666665,3.6796586295276565
200.0,1.0,348.0,100.0,200.0,3.6666666666666665,3.632441592422317
200.0,1.0,377.0,100.0,200.0,3.6666666666666665,3.5097404454878744
200.0,1.0,408.0,100.0,200.0,3.6666666666666665,3.4113607455713506
200.0,1.0,442.0,100.0,200.0,3.6666666666666665,3.332223319390559
200.0,1.0,479.0,100.0,200.0,3.6666666666666665,3.336077263811331
200.0,1.0,518.0,100.0,200.0,3.6666666666666665,3.404034112791798
