λ,μ,p,true_p,n,snr,MSE
1.0,100.0,43.0,400.0,200.0,1.0,2.61226041154343
1.0,100.0,46.0,400.0,200.0,1.0,2.637033887219724
1.0,100.0,50.0,400.0,200.0,1.0,2.776111918512707
1.0,100.0,54.0,400.0,200.0,1.0,2.805047710772147
1.0,100.0,58.0,400.0,200.0,1.0,2.787708821607475
1.0,100.0,63.0,400.0,200.0,1.0,2.971677103454522
1.0,100.0,68.0,400.0,200.0,1.0,3.1432737153424433
1.0,100.0,73.0,400.0,200.0,1.0,3.477519247026716
1.0,100.0,79.0,400.0,200.0,1.0,3.687267284980115
1.0,100.0,85.0,400.0,200.0,1.0,3.6417394527156715
1.0,100.0,92.0,400.0,200.0,1.0,3.985249197264854
1.0,100.0,100.0,400.0,200.0,1.0,4.033326295907105
1.0,100.0,108.0,400.0,200.0,1.0,4.146353957814641
1.0,100.0,116.0,400.0,200.0,1.0,4.427140216727267
1.0,100.0,126.0,400.0,200.0,1.0,5.187550278137204
1.0,100.0,136.0,400.0,200.0,1.0,5.91341579963992
1.0,100.0,147.0,400.0,200.0,1.0,7.0605638660645536
1.0,100.0,158.0,400.0,200.0,1.0,8.550918494961834
1.0,100.0,171.0,400.0,200.0,1.0,11.370875143250604
1.0,100.0,185.0,400.0,200.0,1.0,25.542725440307635
1.0,100.0,200.0,400.0,200.0,1.0,331.85509692708206
1.0,100.0,216.0,400.0,200.0,1.0,20.20583089529894
1.0,100.0,234.0,400.0,200.0,1.0,8.385564040949003
1.0,100.0,254.0,400.0,200.0,1.0,6.379172637860174
1.0,100.0,275.0,400.0,200.0,1.0,4.846728679988884
1.0,100.0,297.0,400.0,200.0,1.0,4.377680026601459
1.0,100.0,322.0,400.0,200.0,1.0,3.770662656163727
1.0,100.0,348.0,400.0,200.0,1.0,3.1168639143900427
1.0,100.0,377.0,400.0,200.0,1.0,2.745078018541228
1.0,100.0,408.0,400.0,200.0,1.0,2.546899842842731
1.0,100.0,442.0,400.0,200.0,1.0,2.439865914410671
1.0,100.0,479.0,400.0,200.0,1.0,2.352067581426016
1.0,100.0,518.0,400.0,200.0,1.0,2.2845052503150725
1.0,100.0,561.0,400.0,200.0,1.0,2.2752772468621836
1.0,100.0,608.0,400.0,200.0,1.0,2.2288460318553738
1.0,100.0,658.0,400.0,200.0,1.0,2.173510077227497
1.0,100.0,712.0,400.0,200.0,1.0,2.1412149828177514
1.0,100.0,771.0,400.0,200.0,1.0,2.1245191751558288
1.0,100.0,835.0,400.0,200.0,1.0,2.112896987293086
1.0,100.0,904.0,400.0,200.0,1.0,2.107481081105545
1.0,100.0,979.0,400.0,200.0,1.0,2.087478186092003
1.0,100.0,1059.0,400.0,200.0,1.0,2.073129902581201
1.0,100.0,1147.0,400.0,200.0,1.0,2.0668443511011327
1.0,100.0,1242.0,400.0,200.0,1.0,2.057469080305742
1.0,100.0,1344.0,400.0,200.0,1.0,2.0426402704083944
1.0,100.0,1455.0,400.0,200.0,1.0,2.035081191353023
1.0,100.0,1576.0,400.0,200.0,1.0,2.035846299707194
1.0,100.0,1706.0,400.0,200.0,1.0,2.02869637077014
1.0,100.0,1847.0,400.0,200.0,1.0,2.0205635334295735
1.0,100.0,2000.0,400.0,200.0,1.0,2.0094361581603883
1.0,100.0,20.0,400.0,200.0,2.333333333333333,3.869199809968306
1.0,100.0,21.0,400.0,200.0,2.333333333333333,3.9360931173110525
1.0,100.0,23.0,400.0,200.0,2.333333333333333,3.886907638881608
1.0,100.0,25.0,400.0,200.0,2.333333333333333,3.87792028027864
1.0,100.0,27.0,400.0,200.0,2.333333333333333,3.947653497412463
1.0,100.0,29.0,400.0,200.0,2.333333333333333,3.962566574093588
1.0,100.0,31.0,400.0,200.0,2.333333333333333,3.9303640435547686
1.0,100.0,34.0,400.0,200.0,2.333333333333333,4.086037598311845
1.0,100.0,36.0,400.0,200.0,2.333333333333333,4.100859218086184
1.0,100.0,39.0,400.0,200.0,2.333333333333333,4.267185572338194
1.0,100.0,43.0,400.0,200.0,2.333333333333333,4.309844067892247
1.0,100.0,46.0,400.0,200.0,2.333333333333333,4.351650016302465
1.0,100.0,50.0,400.0,200.0,2.333333333333333,4.555304808107182
1.0,100.0,54.0,400.0,200.0,2.333333333333333,4.571912652168087
1.0,100.0,58.0,400.0,200.0,2.333333333333333,4.530482732209395
1.0,100.0,63.0,400.0,200.0,2.333333333333333,4.766237917204478
1.0,100.0,68.0,400.0,200.0,2.333333333333333,5.016198515620244
1.0,100.0,73.0,400.0,200.0,2.333333333333333,5.569188722056181
1.0,100.0,79.0,400.0,200.0,2.333333333333333,5.8783641453199875
1.0,100.0,85.0,400.0,200.0,2.333333333333333,5.79605199789187
1.0,100.0,92.0,400.0,200.0,2.333333333333333,6.25611125431717
1.0,100.0,100.0,400.0,200.0,2.333333333333333,6.299712413036738
1.0,100.0,108.0,400.0,200.0,2.333333333333333,6.407420773729154
1.0,100.0,116.0,400.0,200.0,2.333333333333333,6.90358790837515
1.0,100.0,126.0,400.0,200.0,2.333333333333333,7.669007211580155
1.0,100.0,136.0,400.0,200.0,2.333333333333333,8.349067870029414
1.0,100.0,147.0,400.0,200.0,2.333333333333333,10.025275634215522
1.0,100.0,158.0,400.0,200.0,2.333333333333333,11.982763654021722
1.0,100.0,171.0,400.0,200.0,2.333333333333333,17.500524545409327
1.0,100.0,185.0,400.0,200.0,2.333333333333333,40.39248636642642
1.0,100.0,200.0,400.0,200.0,2.333333333333333,517.2801561936094
1.0,100.0,216.0,400.0,200.0,2.333333333333333,27.858072455890436
1.0,100.0,234.0,400.0,200.0,2.333333333333333,11.536836939015084
1.0,100.0,254.0,400.0,200.0,2.333333333333333,8.683118417582891
1.0,100.0,275.0,400.0,200.0,2.333333333333333,6.640382855075902
1.0,100.0,297.0,400.0,200.0,2.333333333333333,5.895206351772326
1.0,100.0,322.0,400.0,200.0,2.333333333333333,5.020668879187147
1.0,100.0,348.0,400.0,200.0,2.333333333333333,4.0226934853644165
1.0,100.0,377.0,400.0,200.0,2.333333333333333,3.513385172247876
1.0,100.0,408.0,400.0,200.0,2.333333333333333,3.233660830168565
1.0,100.0,442.0,400.0,200.0,2.333333333333333,3.1724598802596113
1.0,100.0,479.0,400.0,200.0,2.333333333333333,3.1615440492267584
1.0,100.0,518.0,400.0,200.0,2.333333333333333,3.1338403761268214
1.0,100.0,561.0,400.0,200.0,2.333333333333333,3.1792455087727496
1.0,100.0,608.0,400.0,200.0,2.333333333333333,3.169480873192538
1.0,100.0,658.0,400.0,200.0,2.333333333333333,3.143875693764437
1.0,100.0,712.0,400.0,200.0,2.333333333333333,3.133471851040909
1.0,100.0,771.0,400.0,200.0,2.333333333333333,3.1490770563658326
1.0,100.0,835.0,400.0,200.0,2.333333333333333,3.1586479873948687
1.0,100.0,904.0,400.0,200.0,2.333333333333333,3.1836195423145224
1.0,100.0,979.0,400.0,200.0,2.333333333333333,3.1802449827007813
1.0,100.0,1059.0,400.0,200.0,2.333333333333333,3.181202851469982
1.0,100.0,1147.0,400.0,200.0,2.333333333333333,3.1992639857583347
1.0,100.0,1242.0,400.0,200.0,2.333333333333333,3.2024063826004907
1.0,100.0,1344.0,400.0,200.0,2.333333333333333,3.196105772660644
1.0,100.0,1455.0,400.0,200.0,2.333333333333333,3.2030103439381414
1.0,100.0,1576.0,400.0,200.0,2.333333333333333,3.2186036349095315
1.0,100.0,1706.0,400.0,200.0,2.333333333333333,3.221042632526917
1.0,100.0,1847.0,400.0,200.0,2.333333333333333,3.224260218873133
1.0,100.0,2000.0,400.0,200.0,2.333333333333333,3.2181304056375324
1.0,100.0,20.0,400.0,200.0,3.6666666666666665,5.402985227498162
1.0,100.0,21.0,400.0,200.0,3.6666666666666665,5.5225762786136325
1.0,100.0,23.0,400.0,200.0,3.6666666666666665,5.447668419441144
1.0,100.0,25.0,400.0,200.0,3.6666666666666665,5.436592589630515
1.0,100.0,27.0,400.0,200.0,3.6666666666666665,5.537705021960161
1.0,100.0,29.0,400.0,200.0,3.6666666666666665,5.552652617862585
1.0,100.0,31.0,400.0,200.0,3.6666666666666665,5.500051505669677
1.0,100.0,34.0,400.0,200.0,3.6666666666666665,5.682455935510873
1.0,100.0,36.0,400.0,200.0,3.6666666666666665,5.709334045840123
1.0,100.0,39.0,400.0,200.0,3.6666666666666665,5.937763470325543
1.0,100.0,43.0,400.0,200.0,3.6666666666666665,5.987294027082746
1.0,100.0,46.0,400.0,200.0,3.6666666666666665,6.046035544775004
1.0,100.0,50.0,400.0,200.0,3.6666666666666665,6.309596394054718
1.0,100.0,54.0,400.0,200.0,3.6666666666666665,6.316922546213334
1.0,100.0,58.0,400.0,200.0,3.6666666666666665,6.250311081215725
1.0,100.0,63.0,400.0,200.0,3.6666666666666665,6.528464557391787
1.0,100.0,68.0,400.0,200.0,3.6666666666666665,6.846291378904876
1.0,100.0,73.0,400.0,200.0,3.6666666666666665,7.592904361839194
1.0,100.0,79.0,400.0,200.0,3.6666666666666665,8.006567039049656
1.0,100.0,85.0,400.0,200.0,3.6666666666666665,7.89948564777896
1.0,100.0,92.0,400.0,200.0,3.6666666666666665,8.46918041113068
1.0,100.0,100.0,400.0,200.0,3.6666666666666665,8.506664257885493
1.0,100.0,108.0,400.0,200.0,3.6666666666666665,8.61093928751029
1.0,100.0,116.0,400.0,200.0,3.6666666666666665,9.317522331940276
1.0,100.0,126.0,400.0,200.0,3.6666666666666665,10.093677797447526
1.0,100.0,136.0,400.0,200.0,3.6666666666666665,10.775492818710578
1.0,100.0,147.0,400.0,200.0,3.6666666666666665,12.978668464613714
1.0,100.0,158.0,400.0,200.0,3.6666666666666665,15.357259105263525
1.0,100.0,171.0,400.0,200.0,3.6666666666666665,23.542115047987302
1.0,100.0,185.0,400.0,200.0,3.6666666666666665,55.7807160862715
1.0,100.0,200.0,400.0,200.0,3.6666666666666665,696.9849366672449
1.0,100.0,216.0,400.0,200.0,3.6666666666666665,35.09731664665154
1.0,100.0,234.0,400.0,200.0,3.6666666666666665,14.67439393407076
1.0,100.0,254.0,400.0,200.0,3.6666666666666665,10.99155416634547
1.0,100.0,275.0,400.0,200.0,3.6666666666666665,8.43357743890342
1.0,100.0,297.0,400.0,200.0,3.6666666666666665,7.390385442231461
1.0,100.0,322.0,400.0,200.0,3.6666666666666665,6.25885835396191
1.0,100.0,348.0,400.0,200.0,3.6666666666666665,4.93392370631636
1.0,100.0,377.0,400.0,200.0,3.6666666666666665,4.282630099203008
1.0,100.0,408.0,400.0,200.0,3.6666666666666665,3.9234293518022234
1.0,100.0,442.0,400.0,200.0,3.6666666666666665,3.9079087212880737
1.0,100.0,479.0,400.0,200.0,3.6666666666666665,3.9720573277678706
1.0,100.0,518.0,400.0,200.0,3.6666666666666665,3.9832839005887246
1.0,100.0,561.0,400.0,200.0,3.6666666666666665,4.081965161206509
1.0,100.0,608.0,400.0,200.0,3.6666666666666665,4.107932504260303
1.0,100.0,658.0,400.0,200.0,3.6666666666666665,4.112089288218028
1.0,100.0,712.0,400.0,200.0,3.6666666666666665,4.123201432898747
1.0,100.0,771.0,400.0,200.0,3.6666666666666665,4.170107548967119
1.0,100.0,835.0,400.0,200.0,3.6666666666666665,4.200482481820254
1.0,100.0,904.0,400.0,200.0,3.6666666666666665,4.255212395785809
1.0,100.0,979.0,400.0,200.0,3.6666666666666665,4.269555638092148
1.0,100.0,1059.0,400.0,200.0,3.6666666666666665,4.286241523581259
1.0,100.0,1147.0,400.0,200.0,3.6666666666666665,4.327972646093345
1.0,100.0,1242.0,400.0,200.0,3.6666666666666665,4.344199388083827
1.0,100.0,1344.0,400.0,200.0,3.6666666666666665,4.347872427807461
1.0,100.0,1455.0,400.0,200.0,3.6666666666666665,4.369283379309805
1.0,100.0,1576.0,400.0,200.0,3.6666666666666665,4.399697367842891
1.0,100.0,1706.0,400.0,200.0,3.6666666666666665,4.411783730739269
1.0,100.0,1847.0,400.0,200.0,3.6666666666666665,4.426708870893418
1.0,100.0,2000.0,400.0,200.0,3.6666666666666665,4.426011287544593
1.0,100.0,20.0,400.0,200.0,5.0,6.928820880738093
1.0,100.0,21.0,400.0,200.0,5.0,7.103644577142495
1.0,100.0,23.0,400.0,200.0,5.0,7.0035436183765425
1.0,100.0,25.0,400.0,200.0,5.0,6.9914195466790625
1.0,100.0,27.0,400.0,200.0,5.0,7.122883402124741
1.0,100.0,29.0,400.0,200.0,5.0,7.13769067280023
1.0,100.0,31.0,400.0,200.0,5.0,7.065608459621452
1.0,100.0,34.0,400.0,200.0,5.0,7.270939080397965
1.0,100.0,36.0,400.0,200.0,5.0,7.310434236889539
1.0,100.0,39.0,400.0,200.0,5.0,7.599681513467407
1.0,100.0,43.0,400.0,200.0,5.0,7.655249125492526
1.0,100.0,46.0,400.0,200.0,5.0,7.7308805137172065
1.0,100.0,50.0,400.0,200.0,5.0,8.052144761182207
1.0,100.0,54.0,400.0,200.0,5.0,8.051625807039676
1.0,100.0,58.0,400.0,200.0,5.0,7.959318520819643
1.0,100.0,63.0,400.0,200.0,5.0,8.275442707745206
1.0,100.0,68.0,400.0,200.0,5.0,8.656185106604958
1.0,100.0,73.0,400.0,200.0,5.0,9.58457361689176
1.0,100.0,79.0,400.0,200.0,5.0,10.105109734147343
1.0,100.0,85.0,400.0,200.0,5.0,9.978925292806965
1.0,100.0,92.0,400.0,200.0,5.0,10.654994983872157
1.0,100.0,100.0,400.0,200.0,5.0,10.68558746316185
1.0,100.0,108.0,400.0,200.0,5.0,10.787318567367967
1.0,100.0,116.0,400.0,200.0,5.0,11.701976090691304
1.0,100.0,126.0,400.0,200.0,5.0,12.49156847994013
1.0,100.0,136.0,400.0,200.0,5.0,13.197566344235867
1.0,100.0,147.0,400.0,200.0,5.0,15.92672339123281
1.0,100.0,158.0,400.0,200.0,5.0,18.704708977778896
1.0,100.0,171.0,400.0,200.0,5.0,29.542177808022593
1.0,100.0,185.0,400.0,200.0,5.0,71.42288258638088
1.0,100.0,200.0,400.0,200.0,5.0,873.9920878709851
1.0,100.0,216.0,400.0,200.0,5.0,42.14179519161434
1.0,100.0,234.0,400.0,200.0,5.0,17.80548263924693
1.0,100.0,254.0,400.0,200.0,5.0,13.3021073419576
1.0,100.0,275.0,400.0,200.0,5.0,10.226555283848324
1.0,100.0,297.0,400.0,200.0,5.0,8.875025788576494
1.0,100.0,322.0,400.0,200.0,5.0,7.491475162245259
1.0,100.0,348.0,400.0,200.0,5.0,5.8477008226179
1.0,100.0,377.0,400.0,200.0,5.0,5.052317271135207
1.0,100.0,408.0,400.0,200.0,5.0,4.614616198114238
1.0,100.0,442.0,400.0,200.0,5.0,4.644703894396674
1.0,100.0,479.0,400.0,200.0,5.0,4.783059556428703
1.0,100.0,518.0,400.0,200.0,5.0,4.832778544826785
1.0,100.0,561.0,400.0,200.0,5.0,4.984095981243606
1.0,100.0,608.0,400.0,200.0,5.0,5.045354554054449
1.0,100.0,658.0,400.0,200.0,5.0,5.079288009450962
1.0,100.0,712.0,400.0,200.0,5.0,5.1117391704567865
1.0,100.0,771.0,400.0,200.0,5.0,5.18947455852821
1.0,100.0,835.0,400.0,200.0,5.0,5.240469989283834
1.0,100.0,904.0,400.0,200.0,5.0,5.324661583724942
1.0,100.0,979.0,400.0,200.0,5.0,5.35723641003787
1.0,100.0,1059.0,400.0,200.0,5.0,5.389849259518921
1.0,100.0,1147.0,400.0,200.0,5.0,5.454931246105458
1.0,100.0,1242.0,400.0,200.0,5.0,5.48450957298815
1.0,100.0,1344.0,400.0,200.0,5.0,5.498837922758666
1.0,100.0,1455.0,400.0,200.0,5.0,5.5347754054979745
1.0,100.0,1576.0,400.0,200.0,5.0,5.580006561711499
1.0,100.0,1706.0,400.0,200.0,5.0,5.601767849035581
1.0,100.0,1847.0,400.0,200.0,5.0,5.6285689621784245
1.0,100.0,2000.0,400.0,200.0,5.0,5.633508593956766
1.0,200.0,20.0,400.0,200.0,1.0,2.317898496320089
1.0,200.0,21.0,400.0,200.0,1.0,2.336661531514133
1.0,200.0,23.0,400.0,200.0,1.0,2.313732491281666
1.0,200.0,25.0,400.0,200.0,1.0,2.30885734353945
1.0,200.0,27.0,400.0,200.0,1.0,2.3461858239003797
1.0,200.0,29.0,400.0,200.0,1.0,2.361018678545522
1.0,200.0,31.0,400.0,200.0,1.0,2.351176885061299
1.0,200.0,34.0,400.0,200.0,1.0,2.4707656455668388
1.0,200.0,36.0,400.0,200.0,1.0,2.474651654467749
1.0,200.0,39.0,400.0,200.0,1.0,2.5776021066284147
1.0,200.0,43.0,400.0,200.0,1.0,2.610331712260079
1.0,200.0,46.0,400.0,200.0,1.0,2.6396168171289447
1.0,200.0,50.0,400.0,200.0,1.0,2.7764034893550487
1.0,200.0,54.0,400.0,200.0,1.0,2.804083213668154
1.0,200.0,58.0,400.0,200.0,1.0,2.785417010320747
1.0,200.0,63.0,400.0,200.0,1.0,2.9712764871812194
1.0,200.0,68.0,400.0,200.0,1.0,3.1429399369074376
1.0,200.0,73.0,400.0,200.0,1.0,3.4752542088744085
1.0,200.0,79.0,400.0,200.0,1.0,3.687174635420234
1.0,200.0,85.0,400.0,200.0,1.0,3.642250447597652
1.0,200.0,92.0,400.0,200.0,1.0,3.985883520411388
1.0,200.0,100.0,400.0,200.0,1.0,4.033125732839911
1.0,200.0,108.0,400.0,200.0,1.0,4.145400989373288
1.0,200.0,116.0,400.0,200.0,1.0,4.427164591803236
1.0,200.0,126.0,400.0,200.0,1.0,5.180785380361183
1.0,200.0,136.0,400.0,200.0,1.0,5.8860740608140985
1.0,200.0,147.0,400.0,200.0,1.0,7.030555032780275
1.0,200.0,158.0,400.0,200.0,1.0,8.535835852104286
1.0,200.0,171.0,400.0,200.0,1.0,11.256069297139947
1.0,200.0,185.0,400.0,200.0,1.0,25.450196325289564
1.0,200.0,200.0,400.0,200.0,1.0,332.2097026696158
1.0,200.0,216.0,400.0,200.0,1.0,20.21324430366014
1.0,200.0,234.0,400.0,200.0,1.0,8.38437390144209
1.0,200.0,254.0,400.0,200.0,1.0,6.379720905099062
1.0,200.0,275.0,400.0,200.0,1.0,4.844834353106716
1.0,200.0,297.0,400.0,200.0,1.0,4.375570039011675
1.0,200.0,322.0,400.0,200.0,1.0,3.7706399754072843
1.0,200.0,348.0,400.0,200.0,1.0,3.1188019142900316
1.0,200.0,377.0,400.0,200.0,1.0,2.746158392743093
1.0,200.0,408.0,400.0,200.0,1.0,2.5479668742519594
1.0,200.0,442.0,400.0,200.0,1.0,2.440208793670245
1.0,200.0,479.0,400.0,200.0,1.0,2.352291282946327
1.0,200.0,518.0,400.0,200.0,1.0,2.2848962547345653
1.0,200.0,561.0,400.0,200.0,1.0,2.2756032684920564
1.0,200.0,608.0,400.0,200.0,1.0,2.228954698561117
1.0,200.0,658.0,400.0,200.0,1.0,2.173546639828282
1.0,200.0,712.0,400.0,200.0,1.0,2.1411875268492526
1.0,200.0,771.0,400.0,200.0,1.0,2.124405015093784
1.0,200.0,835.0,400.0,200.0,1.0,2.1127733406075864
1.0,200.0,904.0,400.0,200.0,1.0,2.107300969185816
1.0,200.0,979.0,400.0,200.0,1.0,2.0873069076190114
1.0,200.0,1059.0,400.0,200.0,1.0,2.0729772787104257
1.0,200.0,1147.0,400.0,200.0,1.0,2.066624104053241
1.0,200.0,1242.0,400.0,200.0,1.0,2.05729664488895
1.0,200.0,1344.0,400.0,200.0,1.0,2.0424727209874267
1.0,200.0,1455.0,400.0,200.0,1.0,2.0354604423685383
1.0,200.0,1576.0,400.0,200.0,1.0,2.036363218245859
1.0,200.0,1706.0,400.0,200.0,1.0,2.0282258947731435
1.0,200.0,1847.0,400.0,200.0,1.0,2.020457383277501
1.0,200.0,2000.0,400.0,200.0,1.0,2.0094580454931745
1.0,200.0,20.0,400.0,200.0,2.333333333333333,3.86679544127862
1.0,200.0,21.0,400.0,200.0,2.333333333333333,3.930845447182315
1.0,200.0,23.0,400.0,200.0,2.333333333333333,3.880410145168974
1.0,200.0,25.0,400.0,200.0,2.333333333333333,3.870951506335559
1.0,200.0,27.0,400.0,200.0,2.333333333333333,3.9439109615761234
1.0,200.0,29.0,400.0,200.0,2.333333333333333,3.9595536162232112
1.0,200.0,31.0,400.0,200.0,2.333333333333333,3.9274192296787196
1.0,200.0,34.0,400.0,200.0,2.333333333333333,4.080341427720545
1.0,200.0,36.0,400.0,200.0,2.333333333333333,4.095191940930603
1.0,200.0,39.0,400.0,200.0,2.333333333333333,4.263003941747932
1.0,200.0,43.0,400.0,200.0,2.333333333333333,4.301755230382055
1.0,200.0,46.0,400.0,200.0,2.333333333333333,4.352164255673466
1.0,200.0,50.0,400.0,200.0,2.333333333333333,4.552826993744993
1.0,200.0,54.0,400.0,200.0,2.333333333333333,4.567135575395634
1.0,200.0,58.0,400.0,200.0,2.333333333333333,4.522747203774549
1.0,200.0,63.0,400.0,200.0,2.333333333333333,4.763990050860049
1.0,200.0,68.0,400.0,200.0,2.333333333333333,5.015197589455762
1.0,200.0,73.0,400.0,200.0,2.333333333333333,5.5673214506241395
1.0,200.0,79.0,400.0,200.0,2.333333333333333,5.878465415904909
1.0,200.0,85.0,400.0,200.0,2.333333333333333,5.797052295911983
1.0,200.0,92.0,400.0,200.0,2.333333333333333,6.256467969756528
1.0,200.0,100.0,400.0,200.0,2.333333333333333,6.298728142207897
1.0,200.0,108.0,400.0,200.0,2.333333333333333,6.40556498188132
1.0,200.0,116.0,400.0,200.0,2.333333333333333,6.904225638958973
1.0,200.0,126.0,400.0,200.0,2.333333333333333,7.655994984371724
1.0,200.0,136.0,400.0,200.0,2.333333333333333,8.307116049675638
1.0,200.0,147.0,400.0,200.0,2.333333333333333,9.980651872069311
1.0,200.0,158.0,400.0,200.0,2.333333333333333,11.962158571559854
1.0,200.0,171.0,400.0,200.0,2.333333333333333,17.28019208397214
1.0,200.0,185.0,400.0,200.0,2.333333333333333,40.26826448073274
1.0,200.0,200.0,400.0,200.0,2.333333333333333,510.75857473233526
1.0,200.0,216.0,400.0,200.0,2.333333333333333,27.856149653099465
1.0,200.0,234.0,400.0,200.0,2.333333333333333,11.539231674812864
1.0,200.0,254.0,400.0,200.0,2.333333333333333,8.68300111525422
1.0,200.0,275.0,400.0,200.0,2.333333333333333,6.638039468017688
1.0,200.0,297.0,400.0,200.0,2.333333333333333,5.891833184538147
1.0,200.0,322.0,400.0,200.0,2.333333333333333,5.020046131836079
1.0,200.0,348.0,400.0,200.0,2.333333333333333,4.024997923371395
1.0,200.0,377.0,400.0,200.0,2.333333333333333,3.5147046168552873
1.0,200.0,408.0,400.0,200.0,2.333333333333333,3.235105485516809
1.0,200.0,442.0,400.0,200.0,2.333333333333333,3.1725971961975605
1.0,200.0,479.0,400.0,200.0,2.333333333333333,3.1615734779084685
1.0,200.0,518.0,400.0,200.0,2.333333333333333,3.134363083851423
1.0,200.0,561.0,400.0,200.0,2.333333333333333,3.1795731288495137
1.0,200.0,608.0,400.0,200.0,2.333333333333333,3.1694458366821086
1.0,200.0,658.0,400.0,200.0,2.333333333333333,3.143730833141994
1.0,200.0,712.0,400.0,200.0,2.333333333333333,3.1332211353880464
1.0,200.0,771.0,400.0,200.0,2.333333333333333,3.1486512570261302
1.0,200.0,835.0,400.0,200.0,2.333333333333333,3.1582807492406837
1.0,200.0,904.0,400.0,200.0,2.333333333333333,3.1831781616736685
1.0,200.0,979.0,400.0,200.0,2.333333333333333,3.1798386565334353
1.0,200.0,1059.0,400.0,200.0,2.333333333333333,3.1807754094156317
1.0,200.0,1147.0,400.0,200.0,2.333333333333333,3.19877896583862
1.0,200.0,1242.0,400.0,200.0,2.333333333333333,3.2020079651928706
1.0,200.0,1344.0,400.0,200.0,2.333333333333333,3.1957301769239397
1.0,200.0,1455.0,400.0,200.0,2.333333333333333,3.2034371327361613
1.0,200.0,1576.0,400.0,200.0,2.333333333333333,3.2191012551479634
1.0,200.0,1706.0,400.0,200.0,2.333333333333333,3.2203023208646093
1.0,200.0,1847.0,400.0,200.0,2.333333333333333,3.2238403923752825
1.0,200.0,2000.0,400.0,200.0,2.333333333333333,3.2180397850306974
1.0,200.0,20.0,400.0,200.0,3.6666666666666665,5.398693510899703
1.0,200.0,21.0,400.0,200.0,3.6666666666666665,5.513157290130519
1.0,200.0,23.0,400.0,200.0,3.6666666666666665,5.436382871034048
1.0,200.0,25.0,400.0,200.0,3.6666666666666665,5.424528949969778
1.0,200.0,27.0,400.0,200.0,3.6666666666666665,5.531040877894379
1.0,200.0,29.0,400.0,200.0,3.6666666666666665,5.5470377960843065
1.0,200.0,31.0,400.0,200.0,3.6666666666666665,5.494535306674284
1.0,200.0,34.0,400.0,200.0,3.6666666666666665,5.67287393566633
1.0,200.0,36.0,400.0,200.0,3.6666666666666665,5.699958864834107
1.0,200.0,39.0,400.0,200.0,3.6666666666666665,5.929681692010191
1.0,200.0,43.0,400.0,200.0,3.6666666666666665,5.972647616104292
1.0,200.0,46.0,400.0,200.0,3.6666666666666665,6.043684409972196
1.0,200.0,50.0,400.0,200.0,3.6666666666666665,6.3038254069182615
1.0,200.0,54.0,400.0,200.0,3.6666666666666665,6.307695331607604
1.0,200.0,58.0,400.0,200.0,3.6666666666666665,6.236595827462775
1.0,200.0,63.0,400.0,200.0,3.6666666666666665,6.5237070635398275
1.0,200.0,68.0,400.0,200.0,3.6666666666666665,6.844101158566331
1.0,200.0,73.0,400.0,200.0,3.6666666666666665,7.591154710742332
1.0,200.0,79.0,400.0,200.0,3.6666666666666665,8.006108330667653
1.0,200.0,85.0,400.0,200.0,3.6666666666666665,7.900257267718969
1.0,200.0,92.0,400.0,200.0,3.6666666666666665,8.469091324295048
1.0,200.0,100.0,400.0,200.0,3.6666666666666665,8.504879925802545
1.0,200.0,108.0,400.0,200.0,3.6666666666666665,8.608473829960317
1.0,200.0,116.0,400.0,200.0,3.6666666666666665,9.318912787684202
1.0,200.0,126.0,400.0,200.0,3.6666666666666665,10.075269352419062
1.0,200.0,136.0,400.0,200.0,3.6666666666666665,10.721286883040374
1.0,200.0,147.0,400.0,200.0,3.6666666666666665,12.921966814001282
1.0,200.0,158.0,400.0,200.0,3.6666666666666665,15.333075117723443
1.0,200.0,171.0,400.0,200.0,3.6666666666666665,23.22687491863772
1.0,200.0,185.0,400.0,200.0,3.6666666666666665,55.6377682606868
1.0,200.0,200.0,400.0,200.0,3.6666666666666665,684.2528764026739
1.0,200.0,216.0,400.0,200.0,3.6666666666666665,35.08885833613915
1.0,200.0,234.0,400.0,200.0,3.6666666666666665,14.682116092038585
1.0,200.0,254.0,400.0,200.0,3.6666666666666665,10.992204065257637
1.0,200.0,275.0,400.0,200.0,3.6666666666666665,8.431479946618637
1.0,200.0,297.0,400.0,200.0,3.6666666666666665,7.385963017066221
1.0,200.0,322.0,400.0,200.0,3.6666666666666665,6.2576530967862
1.0,200.0,348.0,400.0,200.0,3.6666666666666665,4.936453567847432
1.0,200.0,377.0,400.0,200.0,3.6666666666666665,4.284106273203202
1.0,200.0,408.0,400.0,200.0,3.6666666666666665,3.925118282562957
1.0,200.0,442.0,400.0,200.0,3.6666666666666665,3.907735789500877
1.0,200.0,479.0,400.0,200.0,3.6666666666666665,3.971806331689551
1.0,200.0,518.0,400.0,200.0,3.6666666666666665,3.983858982166562
1.0,200.0,561.0,400.0,200.0,3.6666666666666665,4.082188864508942
1.0,200.0,608.0,400.0,200.0,3.6666666666666665,4.107702430430719
1.0,200.0,658.0,400.0,200.0,3.6666666666666665,4.111731988207978
1.0,200.0,712.0,400.0,200.0,3.6666666666666665,4.122708742363998
1.0,200.0,771.0,400.0,200.0,3.6666666666666665,4.169347720542789
1.0,200.0,835.0,400.0,200.0,3.6666666666666665,4.199863286684461
1.0,200.0,904.0,400.0,200.0,3.6666666666666665,4.254512501084744
