λ,μ,p,n,snr,n_iter,MSE
1.0,50.0,518.0,200.0,1.0,40152012.5,1.1523208464904915
1.0,50.0,518.0,200.0,2.333333333333333,40152012.5,1.7845243217413618
1.0,50.0,518.0,200.0,3.6666666666666665,40152012.5,2.4164428197163623
1.0,50.0,518.0,200.0,5.0,40152012.5,3.0482269251086773
1.0,50.0,561.0,200.0,1.0,40152012.5,1.096964047389244
1.0,50.0,561.0,200.0,2.333333333333333,40152012.5,1.7407437316941317
1.0,50.0,561.0,200.0,3.6666666666666665,40152012.5,2.3969594764542066
1.0,50.0,561.0,200.0,5.0,40152012.5,3.059039949473294
1.0,50.0,608.0,200.0,1.0,40152012.5,1.100277103676914
1.0,50.0,608.0,200.0,2.333333333333333,40152012.5,1.7848193879939367
1.0,50.0,608.0,200.0,3.6666666666666665,40152012.5,2.4708361657107165
1.0,50.0,608.0,200.0,5.0,40152012.5,3.1575483005416247
1.0,50.0,658.0,200.0,1.0,40152012.5,1.0438400522384994
1.0,50.0,658.0,200.0,2.333333333333333,40152012.5,1.7167818203156548
1.0,50.0,658.0,200.0,3.6666666666666665,40152012.5,2.3947866356941985
1.0,50.0,658.0,200.0,5.0,40152012.5,3.07517913619957
1.0,50.0,712.0,200.0,1.0,40152012.5,1.0123251714217913
1.0,50.0,712.0,200.0,2.333333333333333,40152012.5,1.7387127046125734
1.0,50.0,712.0,200.0,3.6666666666666665,40152012.5,2.4720360563164387
1.0,50.0,712.0,200.0,5.0,40152012.5,3.208630274303046
1.0,50.0,771.0,200.0,1.0,40152012.5,0.9825984996680277
1.0,50.0,771.0,200.0,2.333333333333333,40152012.5,1.714234547158601
1.0,50.0,771.0,200.0,3.6666666666666665,40152012.5,2.4541655269636617
1.0,50.0,771.0,200.0,5.0,40152012.5,3.1980083182404266
1.0,50.0,835.0,200.0,1.0,40152012.5,0.9464037345393553
1.0,50.0,835.0,200.0,2.333333333333333,40152012.5,1.6898763757604085
1.0,50.0,835.0,200.0,3.6666666666666665,40152012.5,2.4412478780865787
1.0,50.0,835.0,200.0,5.0,40152012.5,3.196344408455523
1.0,50.0,904.0,200.0,1.0,40152012.5,0.9700167402947416
1.0,50.0,904.0,200.0,2.333333333333333,40152012.5,1.7554906311882699
1.0,50.0,904.0,200.0,3.6666666666666665,40152012.5,2.5439021428856874
1.0,50.0,904.0,200.0,5.0,40152012.5,3.3336990087155427
1.0,50.0,979.0,200.0,1.0,40152012.5,1.009551061278943
1.0,50.0,979.0,200.0,2.333333333333333,40152012.5,1.8417319345695629
1.0,50.0,979.0,200.0,3.6666666666666665,40152012.5,2.6750676980537276
1.0,50.0,979.0,200.0,5.0,40152012.5,3.5089480968087314
1.0,50.0,1059.0,200.0,1.0,40152012.5,1.1157156120052805
1.0,50.0,1059.0,200.0,2.333333333333333,40152012.5,2.009415919760138
1.0,50.0,1059.0,200.0,3.6666666666666665,40152012.5,2.8911399713386223
1.0,50.0,1059.0,200.0,5.0,40152012.5,3.767216133998591
1.0,50.0,1147.0,200.0,1.0,40152012.5,1.1378600573816393
1.0,50.0,1147.0,200.0,2.333333333333333,40152012.5,2.1202297614546457
1.0,50.0,1147.0,200.0,3.6666666666666665,40152012.5,3.0923224133241023
1.0,50.0,1147.0,200.0,5.0,40152012.5,4.059568504765952
1.0,50.0,1242.0,200.0,1.0,40152012.5,1.1063887641405354
1.0,50.0,1242.0,200.0,2.333333333333333,40152012.5,2.052389900523454
1.0,50.0,1242.0,200.0,3.6666666666666665,40152012.5,2.9818389045137783
1.0,50.0,1242.0,200.0,5.0,40152012.5,3.90348207972581
1.0,50.0,1344.0,200.0,1.0,40152012.5,1.0690344398549094
1.0,50.0,1344.0,200.0,2.333333333333333,40152012.5,2.04319038130009
1.0,50.0,1344.0,200.0,3.6666666666666665,40152012.5,2.9989254695170287
1.0,50.0,1344.0,200.0,5.0,40152012.5,3.9459734579187113
1.0,50.0,1455.0,200.0,1.0,40152012.5,1.1053913225911431
1.0,50.0,1455.0,200.0,2.333333333333333,40152012.5,2.169941313663757
1.0,50.0,1455.0,200.0,3.6666666666666665,40152012.5,3.216854156294459
1.0,50.0,1455.0,200.0,5.0,40152012.5,4.255449486860275
1.0,50.0,1576.0,200.0,1.0,40152012.5,1.0149065701550688
1.0,50.0,1576.0,200.0,2.333333333333333,40152012.5,2.019151244180512
1.0,50.0,1576.0,200.0,3.6666666666666665,40152012.5,3.012984160874065
1.0,50.0,1576.0,200.0,5.0,40152012.5,4.001906991478026
1.0,50.0,1706.0,200.0,1.0,40152012.5,0.9998027730344775
1.0,50.0,1706.0,200.0,2.333333333333333,40152012.5,2.056582108942365
1.0,50.0,1706.0,200.0,3.6666666666666665,40152012.5,3.109708480766116
1.0,50.0,1706.0,200.0,5.0,40152012.5,4.161112149345487
1.0,50.0,1847.0,200.0,1.0,40152012.5,0.9945882977600111
1.0,50.0,1847.0,200.0,2.333333333333333,40152012.5,2.060447749742144
1.0,50.0,1847.0,200.0,3.6666666666666665,40152012.5,3.1201512149574633
1.0,50.0,1847.0,200.0,5.0,40152012.5,4.176951575151422
1.0,50.0,2000.0,200.0,1.0,40152012.5,1.0087085902581976
1.0,50.0,2000.0,200.0,2.333333333333333,40152012.5,2.1320804825685307
1.0,50.0,2000.0,200.0,3.6666666666666665,40152012.5,3.252157053690335
1.0,50.0,2000.0,200.0,5.0,40152012.5,4.370679582568089
1.0,100.0,20.0,200.0,1.0,40152012.5,0.1397899706068475
1.0,100.0,20.0,200.0,2.333333333333333,40152012.5,0.1397899706068451
1.0,100.0,20.0,200.0,3.6666666666666665,40152012.5,0.1397899706068437
1.0,100.0,20.0,200.0,5.0,40152012.5,0.13978997060684284
1.0,100.0,21.0,200.0,1.0,40152012.5,0.139872772095107
1.0,100.0,21.0,200.0,2.333333333333333,40152012.5,0.1398727720951031
1.0,100.0,21.0,200.0,3.6666666666666665,40152012.5,0.1398727720951006
1.0,100.0,21.0,200.0,5.0,40152012.5,0.1398727720950986
1.0,100.0,23.0,200.0,1.0,40152012.5,0.14271597166394295
1.0,100.0,23.0,200.0,2.333333333333333,40152012.5,0.14271597166395084
1.0,100.0,23.0,200.0,3.6666666666666665,40152012.5,0.14271597166395633
1.0,100.0,23.0,200.0,5.0,40152012.5,0.1427159716639614
1.0,100.0,25.0,200.0,1.0,40152012.5,0.1460225576134916
1.0,100.0,25.0,200.0,2.333333333333333,40152012.5,0.14602255761350014
1.0,100.0,25.0,200.0,3.6666666666666665,40152012.5,0.14602255761350622
1.0,100.0,25.0,200.0,5.0,40152012.5,0.1460225576135115
1.0,100.0,27.0,200.0,1.0,40152012.5,0.14905279749010025
1.0,100.0,27.0,200.0,2.333333333333333,40152012.5,0.14905279749009895
1.0,100.0,27.0,200.0,3.6666666666666665,40152012.5,0.14905279749009745
1.0,100.0,27.0,200.0,5.0,40152012.5,0.14905279749009706
1.0,100.0,29.0,200.0,1.0,40152012.5,0.16248689324473603
1.0,100.0,29.0,200.0,2.333333333333333,40152012.5,0.1624868932447414
1.0,100.0,29.0,200.0,3.6666666666666665,40152012.5,0.16248689324474463
1.0,100.0,29.0,200.0,5.0,40152012.5,0.16248689324474755
1.0,100.0,31.0,200.0,1.0,40152012.5,0.17181019001222875
1.0,100.0,31.0,200.0,2.333333333333333,40152012.5,0.171810190012219
1.0,100.0,31.0,200.0,3.6666666666666665,40152012.5,0.17181019001221234
1.0,100.0,31.0,200.0,5.0,40152012.5,0.17181019001220693
1.0,100.0,34.0,200.0,1.0,40152012.5,0.2218532946431642
1.0,100.0,34.0,200.0,2.333333333333333,40152012.5,0.22185329464317324
1.0,100.0,34.0,200.0,3.6666666666666665,40152012.5,0.2218532946431806
1.0,100.0,34.0,200.0,5.0,40152012.5,0.22185329464318548
1.0,100.0,36.0,200.0,1.0,40152012.5,0.27311673300546047
1.0,100.0,36.0,200.0,2.333333333333333,40152012.5,0.2731167330054541
1.0,100.0,36.0,200.0,3.6666666666666665,40152012.5,0.2731167330054499
1.0,100.0,36.0,200.0,5.0,40152012.5,0.2731167330054469
1.0,100.0,39.0,200.0,1.0,40152012.5,0.29033015010504354
1.0,100.0,39.0,200.0,2.333333333333333,40152012.5,0.29033015010500984
1.0,100.0,39.0,200.0,3.6666666666666665,40152012.5,0.29033015010498436
1.0,100.0,39.0,200.0,5.0,40152012.5,0.2903301501049633
1.0,100.0,43.0,200.0,1.0,40152012.5,0.3272240051575537
1.0,100.0,43.0,200.0,2.333333333333333,40152012.5,0.32722400515748745
1.0,100.0,43.0,200.0,3.6666666666666665,40152012.5,0.3272240051574403
1.0,100.0,43.0,200.0,5.0,40152012.5,0.3272240051574002
1.0,100.0,46.0,200.0,1.0,40152012.5,0.37156072698324155
1.0,100.0,46.0,200.0,2.333333333333333,40152012.5,0.3715607269832441
1.0,100.0,46.0,200.0,3.6666666666666665,40152012.5,0.3715607269832455
1.0,100.0,46.0,200.0,5.0,40152012.5,0.3715607269832474
1.0,100.0,50.0,200.0,1.0,40152012.5,0.3698955484805516
1.0,100.0,50.0,200.0,2.333333333333333,40152012.5,0.3698955484805465
1.0,100.0,50.0,200.0,3.6666666666666665,40152012.5,0.3698955484805426
1.0,100.0,50.0,200.0,5.0,40152012.5,0.36989554848053996
1.0,100.0,54.0,200.0,1.0,40152012.5,0.4304020092106735
1.0,100.0,54.0,200.0,2.333333333333333,40152012.5,0.4304020092106229
1.0,100.0,54.0,200.0,3.6666666666666665,40152012.5,0.430402009210585
1.0,100.0,54.0,200.0,5.0,40152012.5,0.4304020092105537
1.0,100.0,58.0,200.0,1.0,40152012.5,0.5261102546982857
1.0,100.0,58.0,200.0,2.333333333333333,40152012.5,0.5261102546982532
1.0,100.0,58.0,200.0,3.6666666666666665,40152012.5,0.5261102546982318
1.0,100.0,58.0,200.0,5.0,40152012.5,0.5261102546982116
1.0,100.0,63.0,200.0,1.0,40152012.5,0.5747944907300866
1.0,100.0,63.0,200.0,2.333333333333333,40152012.5,0.5747944907300941
1.0,100.0,63.0,200.0,3.6666666666666665,40152012.5,0.5747944907300991
1.0,100.0,63.0,200.0,5.0,40152012.5,0.5747944907301039
1.0,100.0,68.0,200.0,1.0,40152012.5,0.7122433440847435
1.0,100.0,68.0,200.0,2.333333333333333,40152012.5,0.7122433440847216
1.0,100.0,68.0,200.0,3.6666666666666665,40152012.5,0.7122433440847048
1.0,100.0,68.0,200.0,5.0,40152012.5,0.7122433440846929
1.0,100.0,73.0,200.0,1.0,40152012.5,0.8211483040393205
1.0,100.0,73.0,200.0,2.333333333333333,40152012.5,0.8211483040392836
1.0,100.0,73.0,200.0,3.6666666666666665,40152012.5,0.8211483040392561
1.0,100.0,73.0,200.0,5.0,40152012.5,0.8211483040392324
1.0,100.0,79.0,200.0,1.0,40152012.5,0.8878880322834388
1.0,100.0,79.0,200.0,2.333333333333333,40152012.5,0.88788803228361
1.0,100.0,79.0,200.0,3.6666666666666665,40152012.5,0.8878880322837351
1.0,100.0,79.0,200.0,5.0,40152012.5,0.8878880322838387
1.0,100.0,85.0,200.0,1.0,40152012.5,1.0220302947326145
1.0,100.0,85.0,200.0,2.333333333333333,40152012.5,1.0220302947326174
1.0,100.0,85.0,200.0,3.6666666666666665,40152012.5,1.0220302947326194
1.0,100.0,85.0,200.0,5.0,40152012.5,1.0220302947326199
1.0,100.0,92.0,200.0,1.0,40152012.5,1.119788787093067
1.0,100.0,92.0,200.0,2.333333333333333,40152012.5,1.1197887870929568
1.0,100.0,92.0,200.0,3.6666666666666665,40152012.5,1.1197887870928744
1.0,100.0,92.0,200.0,5.0,40152012.5,1.1197887870928112
1.0,100.0,100.0,200.0,1.0,40152012.5,1.3769600610622885
1.0,100.0,100.0,200.0,2.333333333333333,40152012.5,1.3769600610623682
1.0,100.0,100.0,200.0,3.6666666666666665,40152012.5,1.3769600610624222
1.0,100.0,100.0,200.0,5.0,40152012.5,1.3769600610624737
1.0,100.0,108.0,200.0,1.0,40152012.5,1.5521977736242958
1.0,100.0,108.0,200.0,2.333333333333333,40152012.5,1.5521977736240862
1.0,100.0,108.0,200.0,3.6666666666666665,40152012.5,1.552197773623932
1.0,100.0,108.0,200.0,5.0,40152012.5,1.5521977736238042
1.0,100.0,116.0,200.0,1.0,40152012.5,1.7861316165845929
1.0,100.0,116.0,200.0,2.333333333333333,40152012.5,1.7861316165847683
1.0,100.0,116.0,200.0,3.6666666666666665,40152012.5,1.7861316165848877
1.0,100.0,116.0,200.0,5.0,40152012.5,1.7861316165849943
1.0,100.0,126.0,200.0,1.0,40152012.5,1.9995887812656514
1.0,100.0,126.0,200.0,2.333333333333333,40152012.5,1.999588781265347
1.0,100.0,126.0,200.0,3.6666666666666665,40152012.5,1.999588781265128
1.0,100.0,126.0,200.0,5.0,40152012.5,1.999588781264944
1.0,100.0,136.0,200.0,1.0,40152012.5,3.667355963394461
1.0,100.0,136.0,200.0,2.333333333333333,40152012.5,3.667355963394232
1.0,100.0,136.0,200.0,3.6666666666666665,40152012.5,3.6673559633940767
1.0,100.0,136.0,200.0,5.0,40152012.5,3.667355963393927
1.0,100.0,147.0,200.0,1.0,40152012.5,4.09759407296097
1.0,100.0,147.0,200.0,2.333333333333333,40152012.5,4.09759407295734
1.0,100.0,147.0,200.0,3.6666666666666665,40152012.5,4.097594072954704
1.0,100.0,147.0,200.0,5.0,40152012.5,4.097594072952481
1.0,100.0,158.0,200.0,1.0,40152012.5,4.515088766303807
1.0,100.0,158.0,200.0,2.333333333333333,40152012.5,4.515088766297562
1.0,100.0,158.0,200.0,3.6666666666666665,40152012.5,4.515088766292962
1.0,100.0,158.0,200.0,5.0,40152012.5,4.515088766289151
1.0,100.0,171.0,200.0,1.0,40152012.5,9.801383445216576
1.0,100.0,171.0,200.0,2.333333333333333,40152012.5,9.801383445222996
1.0,100.0,171.0,200.0,3.6666666666666665,40152012.5,9.801383445227644
1.0,100.0,171.0,200.0,5.0,40152012.5,9.801383445231561
1.0,100.0,185.0,200.0,1.0,40152012.5,16.76990073742573
1.0,100.0,185.0,200.0,2.333333333333333,40152012.5,16.769900737411056
1.0,100.0,185.0,200.0,3.6666666666666665,40152012.5,16.769900737400263
1.0,100.0,185.0,200.0,5.0,40152012.5,16.769900737391353
1.0,100.0,200.0,200.0,1.0,40152012.5,4015.7935018752846
1.0,100.0,200.0,200.0,2.333333333333333,40152012.5,4015.7935021008316
1.0,100.0,200.0,200.0,3.6666666666666665,40152012.5,4015.793502266436
1.0,100.0,200.0,200.0,5.0,40152012.5,4015.79350240378
1.0,100.0,216.0,200.0,1.0,40152012.5,25.576422334756536
1.0,100.0,216.0,200.0,2.333333333333333,40152012.5,25.61538921700653
1.0,100.0,216.0,200.0,3.6666666666666665,40152012.5,25.65949438799527
1.0,100.0,216.0,200.0,5.0,40152012.5,25.706022727259985
1.0,100.0,234.0,200.0,1.0,40152012.5,6.272100235748944
1.0,100.0,234.0,200.0,2.333333333333333,40152012.5,6.440284094345067
1.0,100.0,234.0,200.0,3.6666666666666665,40152012.5,6.599861686750707
1.0,100.0,234.0,200.0,5.0,40152012.5,6.755380645579066
1.0,100.0,254.0,200.0,1.0,40152012.5,4.512226401885502
1.0,100.0,254.0,200.0,2.333333333333333,40152012.5,4.857084560068789
1.0,100.0,254.0,200.0,3.6666666666666665,40152012.5,5.178945970799122
1.0,100.0,254.0,200.0,5.0,40152012.5,5.489962333361786
1.0,100.0,275.0,200.0,1.0,40152012.5,3.804612857532219
1.0,100.0,275.0,200.0,2.333333333333333,40152012.5,4.191113661076894
1.0,100.0,275.0,200.0,3.6666666666666665,40152012.5,4.558102912629734
1.0,100.0,275.0,200.0,5.0,40152012.5,4.91589070116664
1.0,100.0,297.0,200.0,1.0,40152012.5,4.117055547986237
1.0,100.0,297.0,200.0,2.333333333333333,40152012.5,4.588178887500565
1.0,100.0,297.0,200.0,3.6666666666666665,40152012.5,5.030860778404298
1.0,100.0,297.0,200.0,5.0,40152012.5,5.4601299516717186
1.0,100.0,322.0,200.0,1.0,40152012.5,2.8129238651703607
1.0,100.0,322.0,200.0,2.333333333333333,40152012.5,3.1853836883296163
1.0,100.0,322.0,200.0,3.6666666666666665,40152012.5,3.5654818057959554
1.0,100.0,322.0,200.0,5.0,40152012.5,3.9491820704724225
1.0,100.0,348.0,200.0,1.0,40152012.5,2.0586210761682415
1.0,100.0,348.0,200.0,2.333333333333333,40152012.5,2.4263230041888058
1.0,100.0,348.0,200.0,3.6666666666666665,40152012.5,2.8167367272100674
1.0,100.0,348.0,200.0,5.0,40152012.5,3.217861117522892
1.0,100.0,377.0,200.0,1.0,40152012.5,1.898969178810583
1.0,100.0,377.0,200.0,2.333333333333333,40152012.5,2.376628111259944
1.0,100.0,377.0,200.0,3.6666666666666665,40152012.5,2.8635463772819003
1.0,100.0,377.0,200.0,5.0,40152012.5,3.3548312572696286
1.0,100.0,408.0,200.0,1.0,40152012.5,1.7549871521816596
1.0,100.0,408.0,200.0,2.333333333333333,40152012.5,2.24580766178049
1.0,100.0,408.0,200.0,3.6666666666666665,40152012.5,2.7429455738476456
1.0,100.0,408.0,200.0,5.0,40152012.5,3.2430627130513052
1.0,100.0,442.0,200.0,1.0,40152012.5,1.4964186563779918
1.0,100.0,442.0,200.0,2.333333333333333,40152012.5,2.049128898973959
1.0,100.0,442.0,200.0,3.6666666666666665,40152012.5,2.60919006853113
1.0,100.0,442.0,200.0,5.0,40152012.5,3.172717865581339
1.0,100.0,479.0,200.0,1.0,40152012.5,1.23257294853302
1.0,100.0,479.0,200.0,2.333333333333333,40152012.5,1.817726366516677
1.0,100.0,479.0,200.0,3.6666666666666665,40152012.5,2.4109229715320755
1.0,100.0,479.0,200.0,5.0,40152012.5,3.0079126673295495
1.0,100.0,518.0,200.0,1.0,40152012.5,1.1521781302213627
1.0,100.0,518.0,200.0,2.333333333333333,40152012.5,1.7842697246693462
1.0,100.0,518.0,200.0,3.6666666666666665,40152012.5,2.4161142877377304
1.0,100.0,518.0,200.0,5.0,40152012.5,3.047842353148542
1.0,100.0,561.0,200.0,1.0,40152012.5,1.096825109079973
1.0,100.0,561.0,200.0,2.333333333333333,40152012.5,1.7404692382887073
1.0,100.0,561.0,200.0,3.6666666666666665,40152012.5,2.396592025996064
1.0,100.0,561.0,200.0,5.0,40152012.5,3.0585996307960297
1.0,100.0,608.0,200.0,1.0,40152012.5,1.100397967731163
1.0,100.0,608.0,200.0,2.333333333333333,40152012.5,1.7849044261962508
1.0,100.0,608.0,200.0,3.6666666666666665,40152012.5,2.470898422386565
1.0,100.0,608.0,200.0,5.0,40152012.5,3.157593927271285
1.0,100.0,658.0,200.0,1.0,40152012.5,1.0439043476033383
1.0,100.0,658.0,200.0,2.333333333333333,40152012.5,1.7167694301650023
1.0,100.0,658.0,200.0,3.6666666666666665,40152012.5,2.3947077516716684
1.0,100.0,658.0,200.0,5.0,40152012.5,3.0750385645877056
1.0,100.0,712.0,200.0,1.0,40152012.5,1.0122604651962095
1.0,100.0,712.0,200.0,2.333333333333333,40152012.5,1.738651314465602
1.0,100.0,712.0,200.0,3.6666666666666665,40152012.5,2.4720110711148413
1.0,100.0,712.0,200.0,5.0,40152012.5,3.2086572984428186
1.0,100.0,771.0,200.0,1.0,40152012.5,0.9825978647719904
1.0,100.0,771.0,200.0,2.333333333333333,40152012.5,1.7143210801308966
1.0,100.0,771.0,200.0,3.6666666666666665,40152012.5,2.4543693350285665
1.0,100.0,771.0,200.0,5.0,40152012.5,3.198343599679581
1.0,100.0,835.0,200.0,1.0,40152012.5,0.9463158338419106
1.0,100.0,835.0,200.0,2.333333333333333,40152012.5,1.6898388539019038
1.0,100.0,835.0,200.0,3.6666666666666665,40152012.5,2.441292499618169
1.0,100.0,835.0,200.0,5.0,40152012.5,3.19648615323851
1.0,100.0,904.0,200.0,1.0,40152012.5,0.9697748094467096
1.0,100.0,904.0,200.0,2.333333333333333,40152012.5,1.7552456719604306
1.0,100.0,904.0,200.0,3.6666666666666665,40152012.5,2.543703306533258
1.0,100.0,904.0,200.0,5.0,40152012.5,3.3335694745046998
1.0,100.0,979.0,200.0,1.0,40152012.5,1.009150830006418
1.0,100.0,979.0,200.0,2.333333333333333,40152012.5,1.8410592371105672
1.0,100.0,979.0,200.0,3.6666666666666665,40152012.5,2.6741788954284864
1.0,100.0,979.0,200.0,5.0,40152012.5,3.507869768340268
1.0,100.0,1059.0,200.0,1.0,40152012.5,1.1152279345532818
1.0,100.0,1059.0,200.0,2.333333333333333,40152012.5,2.008617599771374
1.0,100.0,1059.0,200.0,3.6666666666666665,40152012.5,2.890092307586117
1.0,100.0,1059.0,200.0,5.0,40152012.5,3.7659480344027885
1.0,100.0,1147.0,200.0,1.0,40152012.5,1.1373766888419317
1.0,100.0,1147.0,200.0,2.333333333333333,40152012.5,2.1194247111430626
1.0,100.0,1147.0,200.0,3.6666666666666665,40152012.5,3.0912501823648704
1.0,100.0,1147.0,200.0,5.0,40152012.5,4.058254795372795
1.0,100.0,1242.0,200.0,1.0,40152012.5,1.1057582620800674
1.0,100.0,1242.0,200.0,2.333333333333333,40152012.5,2.05133651839171
1.0,100.0,1242.0,200.0,3.6666666666666665,40152012.5,2.980430174283157
1.0,100.0,1242.0,200.0,5.0,40152012.5,3.901749848834515
1.0,100.0,1344.0,200.0,1.0,40152012.5,1.068557947179067
1.0,100.0,1344.0,200.0,2.333333333333333,40152012.5,2.0424229903639626
1.0,100.0,1344.0,200.0,3.6666666666666665,40152012.5,2.997927615024808
1.0,100.0,1344.0,200.0,5.0,40152012.5,3.944773640304186
1.0,100.0,1455.0,200.0,1.0,40152012.5,1.1051780590749223
1.0,100.0,1455.0,200.0,2.333333333333333,40152012.5,2.1696951761198853
1.0,100.0,1455.0,200.0,3.6666666666666665,40152012.5,3.2166193747634946
1.0,100.0,1455.0,200.0,5.0,40152012.5,4.255246919810207
1.0,100.0,1576.0,200.0,1.0,40152012.5,1.014814585248171
1.0,100.0,1576.0,200.0,2.333333333333333,40152012.5,2.0190778372318836
1.0,100.0,1576.0,200.0,3.6666666666666665,40152012.5,3.0129595434528
1.0,100.0,1576.0,200.0,5.0,40152012.5,4.001945411073806
1.0,100.0,1706.0,200.0,1.0,40152012.5,0.9999031615023968
1.0,100.0,1706.0,200.0,2.333333333333333,40152012.5,2.056924142413884
1.0,100.0,1706.0,200.0,3.6666666666666665,40152012.5,3.110312888906705
1.0,100.0,1706.0,200.0,5.0,40152012.5,4.161988708068936
1.0,100.0,1847.0,200.0,1.0,40152012.5,0.9947221103521116
1.0,100.0,1847.0,200.0,2.333333333333333,40152012.5,2.0609313146309467
1.0,100.0,1847.0,200.0,3.6666666666666665,40152012.5,3.1210121306033134
1.0,100.0,1847.0,200.0,5.0,40152012.5,4.178202856726685
1.0,100.0,2000.0,200.0,1.0,40152012.5,1.0088372956662917
1.0,100.0,2000.0,200.0,2.333333333333333,40152012.5,2.1325420516554083
1.0,100.0,2000.0,200.0,3.6666666666666665,40152012.5,3.252979253873174
1.0,100.0,2000.0,200.0,5.0,40152012.5,4.371875508697709
1.0,200.0,20.0,200.0,1.0,40152012.5,0.13994339026104824
1.0,200.0,20.0,200.0,2.333333333333333,40152012.5,0.13994339026101024
1.0,200.0,20.0,200.0,3.6666666666666665,40152012.5,0.13994339026098074
1.0,200.0,20.0,200.0,5.0,40152012.5,0.13994339026095476
1.0,200.0,21.0,200.0,1.0,40152012.5,0.1400631853376439
1.0,200.0,21.0,200.0,2.333333333333333,40152012.5,0.14006318533769616
1.0,200.0,21.0,200.0,3.6666666666666665,40152012.5,0.14006318533773265
1.0,200.0,21.0,200.0,5.0,40152012.5,0.1400631853377651
1.0,200.0,23.0,200.0,1.0,40152012.5,0.14287566416247344
1.0,200.0,23.0,200.0,2.333333333333333,40152012.5,0.1428756641624708
1.0,200.0,23.0,200.0,3.6666666666666665,40152012.5,0.14287566416246691
1.0,200.0,23.0,200.0,5.0,40152012.5,0.14287566416246494
1.0,200.0,25.0,200.0,1.0,40152012.5,0.1462497039732605
1.0,200.0,25.0,200.0,2.333333333333333,40152012.5,0.1462497039732768
1.0,200.0,25.0,200.0,3.6666666666666665,40152012.5,0.14624970397328824
1.0,200.0,25.0,200.0,5.0,40152012.5,0.1462497039733001
1.0,200.0,27.0,200.0,1.0,40152012.5,0.14923646686043246
1.0,200.0,27.0,200.0,2.333333333333333,40152012.5,0.14923646686044015
1.0,200.0,27.0,200.0,3.6666666666666665,40152012.5,0.1492364668604445
1.0,200.0,27.0,200.0,5.0,40152012.5,0.1492364668604457
1.0,200.0,29.0,200.0,1.0,40152012.5,0.16268082430057856
1.0,200.0,29.0,200.0,2.333333333333333,40152012.5,0.16268082430060143
1.0,200.0,29.0,200.0,3.6666666666666665,40152012.5,0.16268082430061695
1.0,200.0,29.0,200.0,5.0,40152012.5,0.1626808243006319
1.0,200.0,31.0,200.0,1.0,40152012.5,0.17198700927536736
1.0,200.0,31.0,200.0,2.333333333333333,40152012.5,0.17198700927536348
1.0,200.0,31.0,200.0,3.6666666666666665,40152012.5,0.17198700927535385
1.0,200.0,31.0,200.0,5.0,40152012.5,0.1719870092753502
1.0,200.0,34.0,200.0,1.0,40152012.5,0.22193837686768525
1.0,200.0,34.0,200.0,2.333333333333333,40152012.5,0.22193837686761048
1.0,200.0,34.0,200.0,3.6666666666666665,40152012.5,0.2219383768675541
1.0,200.0,34.0,200.0,5.0,40152012.5,0.22193837686750845
1.0,200.0,36.0,200.0,1.0,40152012.5,0.2730992284772648
1.0,200.0,36.0,200.0,2.333333333333333,40152012.5,0.2730992284772559
1.0,200.0,36.0,200.0,3.6666666666666665,40152012.5,0.27309922847725204
1.0,200.0,36.0,200.0,5.0,40152012.5,0.2730992284772494
1.0,200.0,39.0,200.0,1.0,40152012.5,0.2901650002820587
1.0,200.0,39.0,200.0,2.333333333333333,40152012.5,0.2901650002819643
1.0,200.0,39.0,200.0,3.6666666666666665,40152012.5,0.290165000281894
1.0,200.0,39.0,200.0,5.0,40152012.5,0.2901650002818381
1.0,200.0,43.0,200.0,1.0,40152012.5,0.32707413744861286
1.0,200.0,43.0,200.0,2.333333333333333,40152012.5,0.32707413744855907
1.0,200.0,43.0,200.0,3.6666666666666665,40152012.5,0.3270741374485159
1.0,200.0,43.0,200.0,5.0,40152012.5,0.3270741374484789
1.0,200.0,46.0,200.0,1.0,40152012.5,0.3713202432929873
1.0,200.0,46.0,200.0,2.333333333333333,40152012.5,0.37132024329305624
1.0,200.0,46.0,200.0,3.6666666666666665,40152012.5,0.3713202432931074
1.0,200.0,46.0,200.0,5.0,40152012.5,0.37132024329315105
1.0,200.0,50.0,200.0,1.0,40152012.5,0.3695219989347709
1.0,200.0,50.0,200.0,2.333333333333333,40152012.5,0.3695219989345307
1.0,200.0,50.0,200.0,3.6666666666666665,40152012.5,0.3695219989343571
1.0,200.0,50.0,200.0,5.0,40152012.5,0.3695219989342112
1.0,200.0,54.0,200.0,1.0,40152012.5,0.4302738062064645
1.0,200.0,54.0,200.0,2.333333333333333,40152012.5,0.4302738062066114
1.0,200.0,54.0,200.0,3.6666666666666665,40152012.5,0.4302738062067194
1.0,200.0,54.0,200.0,5.0,40152012.5,0.43027380620680905
1.0,200.0,58.0,200.0,1.0,40152012.5,0.5261529221105746
1.0,200.0,58.0,200.0,2.333333333333333,40152012.5,0.5261529221107066
1.0,200.0,58.0,200.0,3.6666666666666665,40152012.5,0.5261529221108033
1.0,200.0,58.0,200.0,5.0,40152012.5,0.5261529221108817
1.0,200.0,63.0,200.0,1.0,40152012.5,0.5749781484350465
1.0,200.0,63.0,200.0,2.333333333333333,40152012.5,0.5749781484351701
1.0,200.0,63.0,200.0,3.6666666666666665,40152012.5,0.5749781484352632
1.0,200.0,63.0,200.0,5.0,40152012.5,0.5749781484353382
